Order,ECG1,ECG2
3552,-0.145,-0.505
3553,-0.135,-0.48
3554,-0.165,-0.44
3555,-0.18,-0.38
3556,-0.135,-0.41
3557,-0.135,-0.48
3558,-0.1,-0.52
3559,-0.085,-0.505
3560,-0.1,-0.445
3561,-0.13,-0.43
3562,-0.145,-0.46
3563,-0.11,-0.48
3564,-0.11,-0.48
3565,-0.06,-0.42
3566,-0.075,-0.365
3567,-0.11,-0.335
3568,-0.115,-0.335
3569,-0.085,-0.39
3570,-0.065,-0.465
3571,-0.11,-0.48
3572,-0.125,-0.465
3573,-0.13,-0.42
3574,-0.14,-0.41
3575,-0.155,-0.39
3576,-0.17,-0.375
3577,-0.155,-0.32
3578,-0.155,-0.36
3579,-0.185,-0.445
3580,-0.215,-0.52
3581,-0.205,-0.51
3582,-0.21,-0.485
3583,-0.22,-0.47
3584,-0.2,-0.485
3585,-0.16,-0.46
3586,-0.2,-0.42
3587,-0.215,-0.44
3588,-0.255,-0.455
3589,-0.23,-0.47
3590,-0.235,-0.425
3591,-0.235,-0.405
3592,-0.245,-0.355
3593,-0.2,-0.345
3594,-0.2,-0.345
3595,-0.185,-0.355
3596,-0.16,-0.415
3597,-0.18,-0.41
3598,-0.155,-0.39
3599,-0.17,-0.445
3600,-0.18,-0.45
3601,-0.16,-0.4
3602,-0.17,-0.335
3603,-0.195,-0.345
3604,-0.205,-0.26
3605,-0.19,-0.095
3606,-0.15,0.11
3607,-0.12,0.47
3608,-0.02,0.92
3609,-0.03,1.21
3610,-0.27,1.35
3611,-0.68,1.455
3612,-1.285,1.605
3613,-1.89,1.76
3614,-2.43,1.765
3615,-2.73,1.635
3616,-2.74,1.495
3617,-2.605,1.345
3618,-2.395,1.21
3619,-2.275,1.01
3620,-2.14,0.785
3621,-1.925,0.64
3622,-1.78,0.545
3623,-1.705,0.425
3624,-1.58,0.315
3625,-1.47,0.13
3626,-1.345,-0.19
3627,-1.265,-0.54
3628,-1.195,-0.765
3629,-1.125,-0.84
3630,-1.035,-0.84
3631,-0.87,-0.8
3632,-0.71,-0.7
3633,-0.545,-0.595
3634,-0.42,-0.515
3635,-0.245,-0.48
3636,-0.07,-0.53
3637,0.05,-0.57
3638,0.13,-0.595
3639,0.205,-0.585
3640,0.22,-0.57
3641,0.235,-0.495
3642,0.27,-0.45
3643,0.3,-0.47
3644,0.325,-0.445
3645,0.36,-0.42
3646,0.385,-0.44
3647,0.35,-0.41
3648,0.325,-0.375
3649,0.34,-0.345
3650,0.37,-0.325
3651,0.38,-0.34
3652,0.44,-0.38
3653,0.425,-0.415
3654,0.47,-0.445
3655,0.49,-0.36
3656,0.495,-0.33
3657,0.52,-0.35
3658,0.505,-0.315
3659,0.51,-0.29
3660,0.53,-0.32
3661,0.56,-0.35
3662,0.605,-0.365
3663,0.615,-0.365
3664,0.67,-0.335
3665,0.715,-0.305
3666,0.79,-0.295
3667,0.81,-0.255
3668,0.845,-0.19
3669,0.84,-0.2
3670,0.845,-0.22
3671,0.87,-0.205
3672,0.86,-0.23
3673,0.85,-0.185
3674,0.845,-0.175
3675,0.835,-0.11
3676,0.795,-0.03
3677,0.78,0.005
3678,0.695,-0.025
3679,0.655,-0.04
3680,0.63,-0.09
3681,0.54,-0.075
3682,0.505,-0.025
3683,0.495,0.02
3684,0.415,0.015
3685,0.38,-0.005
3686,0.335,-0.02
3687,0.25,-0.065
3688,0.18,-0.1
3689,0.165,-0.15
3690,0.105,-0.19
3691,0.09,-0.2
3692,0.05,-0.23
3693,0.01,-0.215
3694,-0.02,-0.215
3695,-0.025,-0.245
3696,-0.05,-0.295
3697,-0.05,-0.315
3698,-0.085,-0.3
3699,-0.095,-0.25
3700,-0.07,-0.2
3701,-0.065,-0.24
3702,-0.075,-0.28
3703,-0.09,-0.31
3704,-0.07,-0.21
3705,-0.04,-0.195
3706,-0.01,-0.255
3707,0,-0.27
3708,0.02,-0.27
3709,0.02,-0.265
3710,0.005,-0.26
3711,0,-0.31
3712,0.03,-0.31
3713,0.035,-0.285
3714,0,-0.295
3715,0.01,-0.275
3716,0.02,-0.27
3717,0.04,-0.23
3718,0.06,-0.26
3719,0.06,-0.29
3720,0.045,-0.29
3721,0.06,-0.27
3722,0.07,-0.23
3723,0.08,-0.22
3724,0.06,-0.24
3725,0.07,-0.265
3726,0.07,-0.345
3727,0.005,-0.405
3728,-0.005,-0.38
3729,-0.03,-0.365
3730,-0.035,-0.37
3731,-0.025,-0.35
3732,-0.015,-0.31
3733,-0.04,-0.34
3734,-0.05,-0.315
3735,-0.045,-0.315
3736,-0.07,-0.27
3737,-0.085,-0.185
3738,-0.09,-0.095
3739,-0.045,0.155
3740,-0.005,0.48
3741,0.02,0.895
3742,0.035,1.16
3743,-0.115,1.305
3744,-0.515,1.46
3745,-1.11,1.645
3746,-1.71,1.785
3747,-2.165,1.8
3748,-2.56,1.73
3749,-2.63,1.61
3750,-2.545,1.435
3751,-2.34,1.27
3752,-2.18,1.12
3753,-2.075,0.96
3754,-1.92,0.79
3755,-1.73,0.655
3756,-1.61,0.56
3757,-1.475,0.475
3758,-1.36,0.31
3759,-1.24,0.02
3760,-1.11,-0.31
3761,-1.055,-0.585
3762,-0.985,-0.725
3763,-0.905,-0.795
3764,-0.785,-0.755
3765,-0.64,-0.68
3766,-0.48,-0.62
3767,-0.33,-0.61
3768,-0.16,-0.56
3769,0.015,-0.515
3770,0.17,-0.51
3771,0.235,-0.54
3772,0.28,-0.505
3773,0.35,-0.51
3774,0.38,-0.48
3775,0.405,-0.45
3776,0.45,-0.425
3777,0.49,-0.39
3778,0.54,-0.425
3779,0.55,-0.425
3780,0.555,-0.44
3781,0.54,-0.455
3782,0.57,-0.44
3783,0.555,-0.41
3784,0.56,-0.4
3785,0.575,-0.365
3786,0.6,-0.415
3787,0.615,-0.43
3788,0.655,-0.405
3789,0.675,-0.37
3790,0.71,-0.33
3791,0.735,-0.345
3792,0.765,-0.375
3793,0.78,-0.425
3794,0.785,-0.46
3795,0.82,-0.48
3796,0.88,-0.405
3797,0.92,-0.395
3798,0.93,-0.355
3799,0.92,-0.37
3800,0.915,-0.35
3801,0.905,-0.305
3802,0.89,-0.35
3803,0.87,-0.33
3804,0.83,-0.26
3805,0.825,-0.215
3806,0.83,-0.185
3807,0.84,-0.195
3808,0.79,-0.18
3809,0.725,-0.125
3810,0.72,-0.1
3811,0.67,-0.05
3812,0.63,-0.025
3813,0.57,-0.015
3814,0.54,-0.015
3815,0.525,-0.045
3816,0.47,-0.06
3817,0.475,-0.04
3818,0.395,-0.05
3819,0.37,-0.055
3820,0.34,-0.065
3821,0.3,-0.08
3822,0.3,-0.08
3823,0.23,-0.095
3824,0.155,-0.12
3825,0.14,-0.16
3826,0.15,-0.235
3827,0.145,-0.295
3828,0.13,-0.26
3829,0.105,-0.21
3830,0.105,-0.205
3831,0.15,-0.265
3832,0.135,-0.27
3833,0.155,-0.23
3834,0.11,-0.245
3835,0.07,-0.27
3836,0.07,-0.305
3837,0.055,-0.35
3838,0.03,-0.32
3839,0.03,-0.32
3840,0.045,-0.31
3841,0.01,-0.31
3842,0.03,-0.325
3843,0.03,-0.38
3844,0.02,-0.35
3845,0.02,-0.34
3846,-0.015,-0.355
3847,0.02,-0.385
3848,-0.01,-0.385
3849,-0.005,-0.36
3850,-0.005,-0.35
3851,0.01,-0.33
3852,0.02,-0.23
3853,0.03,-0.14
3854,0.035,-0.185
3855,0.06,-0.31
3856,0,-0.36
3857,0,-0.32
3858,0.01,-0.265
3859,-0.01,-0.18
3860,0.005,-0.035
3861,0.055,-0.05
3862,0.09,-0.165
3863,0.11,-0.265
3864,0.08,-0.29
3865,0.07,-0.245
3866,0.08,-0.24
3867,0.1,-0.22
3868,0.15,-0.15
3869,0.145,-0.125
3870,0.125,-0.12
3871,0.09,-0.14
3872,0.08,-0.155
3873,0.065,-0.12
3874,0.065,-0.155
3875,0.05,-0.2
3876,0.05,-0.225
3877,0.045,-0.19
3878,0.005,-0.22
3879,0.035,-0.27
3880,0.025,-0.335
3881,0.03,-0.335
3882,0.02,-0.245
3883,0.02,-0.2
3884,0.04,-0.235
3885,0.01,-0.29
3886,0.03,-0.255
3887,0.01,-0.23
3888,0.06,-0.215
3889,0.06,-0.19
3890,0.055,-0.14
3891,0.05,-0.145
3892,0.04,-0.08
3893,0.035,-0.06
3894,0.015,-0.05
3895,0,-0.055
3896,-0.03,-0.12
3897,-0.04,-0.075
3898,0.005,0.07
3899,0.025,0.255
3900,0.025,0.52
3901,0.03,0.635
3902,0.045,0.72
3903,0.1,0.82
3904,0.17,0.98
3905,0,1.225
3906,-0.36,1.45
3907,-0.955,1.605
3908,-1.63,1.59
3909,-2.215,1.56
3910,-2.645,1.585
3911,-2.8,1.635
3912,-2.715,1.695
3913,-2.535,1.67
3914,-2.35,1.65
3915,-2.21,1.49
3916,-2.08,1.275
3917,-1.88,1.145
3918,-1.665,1.085
3919,-1.565,1.02
3920,-1.435,0.95
3921,-1.31,0.945
3922,-1.18,0.7
3923,-1.075,0.21
3924,-0.985,-0.245
3925,-0.885,-0.47
3926,-0.785,-0.53
3927,-0.7,-0.51
3928,-0.57,-0.39
3929,-0.425,-0.24
3930,-0.26,-0.135
3931,-0.11,-0.04
3932,0.05,-0.045
3933,0.195,-0.065
3934,0.31,-0.15
3935,0.4,-0.225
3936,0.445,-0.27
3937,0.5,-0.2
3938,0.515,-0.14
3939,0.545,-0.11
3940,0.565,-0.06
3941,0.585,-0.025
3942,0.575,0
3943,0.61,0.05
3944,0.625,0.035
3945,0.66,-0.045
3946,0.7,-0.03
3947,0.74,-0.04
3948,0.735,-0.04
3949,0.755,-0.035
3950,0.765,-0.03
3951,0.78,0.045
3952,0.83,0.065
3953,0.87,0.07
3954,0.89,0.05
3955,0.935,0.005
3956,0.95,0.005
3957,0.99,0.055
3958,1.035,0.08
3959,1.06,0.09
3960,1.095,0.16
3961,1.115,0.315
3962,1.15,0.315
3963,1.17,0.155
3964,1.21,0.095
3965,1.205,0.155
3966,1.21,0.215
3967,1.235,0.235
3968,1.2,0.175
3969,1.18,0.17
3970,1.125,0.21
3971,1.06,0.28
3972,1.01,0.31
3973,0.995,0.36
3974,0.95,0.42
3975,0.88,0.465
3976,0.815,0.53
3977,0.75,0.535
3978,0.725,0.52
3979,0.675,0.505
3980,0.63,0.46
3981,0.585,0.46
3982,0.53,0.49
3983,0.5,0.515
3984,0.455,0.52
3985,0.415,0.58
3986,0.35,0.655
3987,0.33,0.605
3988,0.31,0.385
3989,0.25,0.185
3990,0.19,0.07
3991,0.18,0.115
3992,0.17,0.17
3993,0.17,0.2
3994,0.195,0.195
3995,0.175,0.205
3996,0.19,0.22
3997,0.17,0.235
3998,0.18,0.3
3999,0.17,0.33
4000,0.195,0.295
4001,0.155,0.22
4002,0.205,0.22
4003,0.185,0.235
4004,0.18,0.27
4005,0.185,0.27
4006,0.19,0.3
4007,0.21,0.315
4008,0.175,0.245
4009,0.155,0.205
4010,0.125,0.195
4011,0.075,0.165
4012,0.045,0.125
4013,0.06,0.185
4014,0.08,0.315
4015,0.125,0.34
4016,0.12,0.285
4017,0.1,0.26
4018,0.09,0.28
4019,0.1,0.26
4020,0.085,0.155
4021,0.125,0.155
4022,0.145,0.255
4023,0.125,0.28
4024,0.115,0.225
4025,0.115,0.21
4026,0.09,0.27
4027,0.05,0.33
4028,0.035,0.25
4029,0.07,0.14
4030,0.085,0.075
4031,0.07,0.08
4032,0.09,0.23
4033,0.07,0.31
4034,0.055,0.345
4035,0.04,0.265
4036,0.06,0.18
4037,0.075,0.21
4038,0.075,0.31
4039,0.075,0.55
4040,0.06,0.805
4041,0.09,1
4042,0.185,1.185
4043,0.245,1.425
4044,0.115,1.76
4045,-0.2,2.105
4046,-0.685,2.55
4047,-1.33,2.975
4048,-1.925,3.045
4049,-2.46,2.695
4050,-2.73,2.21
4051,-2.735,1.935
4052,-2.55,1.95
4053,-2.38,1.98
4054,-2.165,1.96
4055,-1.995,1.79
4056,-1.845,1.6
4057,-1.68,1.54
4058,-1.55,1.445
4059,-1.485,1.315
4060,-1.395,1.175
4061,-1.3,0.985
4062,-1.2,0.625
4063,-1.105,0.2
4064,-1.025,-0.025
4065,-0.97,-0.125
4066,-0.86,-0.08
4067,-0.76,0.005
4068,-0.64,0.11
4069,-0.47,0.2
4070,-0.31,0.255
4071,-0.145,0.345
4072,0,0.38
4073,0.16,0.36
4074,0.255,0.425
4075,0.325,0.57
4076,0.43,0.85
4077,0.44,1.195
4078,0.47,1.34
4079,0.455,1.315
4080,0.52,1.285
4081,0.55,1.255
4082,0.555,1.255
4083,0.56,1.275
4084,0.61,1.295
4085,0.61,1.315
4086,0.62,1.295
4087,0.655,1.37
4088,0.675,1.4
4089,0.68,1.44
4090,0.725,1.43
4091,0.76,1.395
4092,0.725,1.465
4093,0.76,1.515
4094,0.78,1.54
4095,0.815,1.53
4096,0.825,1.46
4097,0.845,1.435
4098,0.88,1.45
4099,0.875,1.485
4100,0.87,1.57
4101,0.89,1.62
4102,0.9,1.64
4103,0.89,1.645
4104,0.895,1.665
4105,0.925,1.59
4106,0.93,1.445
4107,0.915,1.435
4108,0.865,1.47
4109,0.845,1.565
4110,0.815,1.58
4111,0.84,1.63
4112,0.835,1.67
4113,0.805,1.675
4114,0.775,1.74
4115,0.735,1.735
4116,0.655,1.805
4117,0.59,1.81
4118,0.59,1.81
4119,0.565,1.765
4120,0.52,1.73
4121,0.455,1.755
4122,0.4,1.72
4123,0.345,1.69
4124,0.26,1.68
4125,0.26,1.69
4126,0.22,1.65
4127,0.195,1.63
4128,0.18,1.655
4129,0.19,1.65
4130,0.17,1.67
4131,0.125,1.675
4132,0.09,1.685
4133,0.04,1.635
4134,0.04,1.62
4135,0.035,1.585
4136,-0.005,1.545
4137,-0.01,1.54
4138,-0.01,1.525
4139,-0.005,1.55
4140,0.01,1.6
4141,0.04,1.565
4142,0.03,1.505
4143,0.095,1.47
4144,0.11,1.415
4145,0.095,1.475
4146,0.065,1.565
4147,0.055,1.635
4148,0.08,1.605
4149,0.08,1.615
4150,0.11,1.59
4151,0.095,1.555
4152,0.085,1.545
4153,0.095,1.56
4154,0.07,1.57
4155,0.06,1.59
4156,0.06,1.6
4157,0.075,1.585
4158,0.045,1.505
4159,0.075,1.455
4160,0.075,1.49
4161,0.095,1.525
4162,0.085,1.51
4163,0.09,1.535
4164,0.065,1.59
4165,0.085,1.62
4166,0.11,1.65
4167,0.095,1.555
4168,0.115,1.425
4169,0.115,1.42
4170,0.085,1.48
4171,0.045,1.56
4172,0.035,1.63
4173,0.06,1.705
4174,0.07,1.695
4175,0.09,1.595
4176,0.105,1.565
4177,0.13,1.555
4178,0.15,1.52
4179,0.14,1.5
4180,0.13,1.53
4181,0.12,1.515
4182,0.12,1.535
4183,0.105,1.52
4184,0.11,1.465
4185,0.125,1.465
4186,0.145,1.42
4187,0.145,1.4
4188,0.165,1.38
4189,0.16,1.365
4190,0.17,1.365
4191,0.165,1.265
4192,0.15,1.115
4193,0.2,1
4194,0.22,1.06
4195,0.19,1.225
4196,0.18,1.335
4197,0.16,1.32
4198,0.135,1.195
4199,0.2,1.165
4200,0.185,1.175
4201,0.15,1.225
4202,0.12,1.255
4203,0.12,1.22
4204,0.14,1.2
4205,0.165,1.23
4206,0.165,1.22
4207,0.125,1.23
4208,0.135,1.215
4209,0.12,1.255
4210,0.125,1.395
4211,0.15,1.68
4212,0.22,2.175
4213,0.22,2.46
4214,0.065,2.52
4215,-0.23,2.525
4216,-0.72,2.59
4217,-1.36,2.785
4218,-1.93,2.9
4219,-2.38,2.92
4220,-2.66,2.88
4221,-2.73,2.8
4222,-2.645,2.665
4223,-2.42,2.565
4224,-2.245,2.46
4225,-2.12,2.29
4226,-1.915,2.135
4227,-1.75,2.015
4228,-1.565,1.945
4229,-1.43,1.955
4230,-1.305,1.995
4231,-1.175,1.95
4232,-1.005,1.665
4233,-0.885,1.175
4234,-0.8,0.84
4235,-0.7,0.69
4236,-0.625,0.65
4237,-0.5,0.625
4238,-0.355,0.635
4239,-0.195,0.675
4240,-0.01,0.725
4241,0.145,0.765
4242,0.305,0.81
4243,0.435,0.8
4244,0.545,0.755
4245,0.6,0.775
4246,0.68,0.72
4247,0.715,0.695
4248,0.72,0.685
4249,0.71,0.705
4250,0.7,0.7
4251,0.69,0.66
4252,0.68,0.64
4253,0.69,0.64
4254,0.71,0.625
4255,0.68,0.615
4256,0.655,0.625
4257,0.62,0.66
4258,0.64,0.71
4259,0.68,0.775
4260,0.73,0.935
4261,0.725,0.95
4262,0.755,0.785
4263,0.76,0.675
4264,0.755,0.53
4265,0.76,0.425
4266,0.805,0.355
4267,0.905,0.29
4268,0.96,0.36
4269,1.005,0.425
4270,1.075,0.4
4271,1.085,0.42
4272,1.115,0.535
4273,1.145,0.835
4274,1.155,1.07
4275,1.165,0.985
4276,1.195,0.69
4277,1.15,0.39
4278,1.125,0.36
4279,1.13,0.46
4280,1.105,0.565
4281,1.11,0.665
4282,1.155,0.735
4283,1.185,0.795
4284,1.185,0.86
4285,1.1,0.895
4286,1.06,0.905
4287,1.025,0.945
4288,0.98,0.95
4289,0.925,0.945
4290,0.855,0.915
4291,0.76,1.005
4292,0.755,1.11
4293,0.68,1.1
4294,0.635,1.01
4295,0.61,0.885
4296,0.59,0.865
4297,0.515,0.94
4298,0.47,1.005
4299,0.45,1.08
4300,0.44,1.225
4301,0.45,1.245
4302,0.385,0.975
4303,0.3,0.61
4304,0.23,0.41
4305,0.14,0.455
4306,0.08,0.575
4307,0.13,0.65
4308,0.185,0.695
4309,0.21,0.76
4310,0.14,0.78
4311,0.11,0.835
4312,0.07,0.95
4313,0.05,1.005
4314,0.05,0.925
4315,0.005,0.535
4316,0.02,0.265
4317,0.035,0.29
4318,0.05,0.42
4319,0.09,0.495
4320,0.125,0.585
4321,0.18,0.635
4322,0.21,0.65
4323,0.21,0.585
4324,0.21,0.42
4325,0.18,0.32
4326,0.185,0.445
4327,0.13,0.725
4328,0.1,0.83
4329,0.105,0.825
4330,0.14,0.79
4331,0.185,0.72
4332,0.17,0.685
4333,0.145,0.68
4334,0.14,0.66
4335,0.12,0.635
4336,0.095,0.625
4337,0.115,0.645
4338,0.155,0.71
4339,0.17,0.695
4340,0.125,0.635
4341,0.095,0.655
4342,0.1,0.67
4343,0.075,0.74
4344,0.075,0.78
4345,0.06,0.735
4346,0.07,0.7
4347,0.125,0.775
4348,0.11,0.855
4349,0.055,0.955
4350,0.03,1.12
4351,0.095,1.485
4352,0.165,1.775
4353,0.01,1.92
4354,-0.295,1.995
4355,-0.74,2.12
4356,-1.44,2.405
4357,-2.025,2.595
4358,-2.505,2.67
4359,-2.785,2.65
4360,-2.875,2.545
4361,-2.74,2.515
4362,-2.54,2.4
4363,-2.39,2.35
4364,-2.275,2.365
4365,-2.16,2.27
4366,-1.945,2.085
4367,-1.81,1.81
4368,-1.675,1.56
4369,-1.525,1.53
4370,-1.365,1.365
4371,-1.255,0.805
4372,-1.165,0.22
4373,-1.015,-0.145
4374,-0.89,-0.245
4375,-0.805,-0.22
4376,-0.72,-0.095
4377,-0.64,0.075
4378,-0.49,0.21
4379,-0.33,0.265
4380,-0.16,0.295
4381,0.03,0.255
4382,0.22,0.135
4383,0.305,0.095
4384,0.385,0.11
4385,0.4,0.11
4386,0.325,0.105
4387,0.315,0.12
4388,0.345,0.175
4389,0.36,0.27
4390,0.4,0.255
4391,0.42,0.23
4392,0.43,0.25
4393,0.45,0.315
4394,0.46,0.36
4395,0.465,0.39
4396,0.46,0.385
4397,0.51,0.4
4398,0.555,0.49
4399,0.62,0.47
4400,0.685,0.415
4401,0.7,0.285
4402,0.735,0.155
4403,0.77,0.21
4404,0.775,0.345
4405,0.785,0.415
4406,0.76,0.36
4407,0.78,0.24
4408,0.83,0.15
4409,0.85,0.19
4410,0.81,0.32
4411,0.795,0.27
4412,0.845,0.19
4413,0.85,0.235
4414,0.825,0.285
4415,0.83,0.315
4416,0.82,0.355
4417,0.835,0.395
4418,0.82,0.32
4419,0.815,0.27
4420,0.76,0.36
4421,0.675,0.335
4422,0.615,0.3
4423,0.615,0.38
4424,0.56,0.475
4425,0.44,0.525
4426,0.33,0.555
4427,0.31,0.56
4428,0.325,0.55
4429,0.28,0.52
4430,0.24,0.45
4431,0.185,0.405
4432,0.15,0.375
4433,0.08,0.335
4434,0.01,0.315
4435,-0.055,0.29
4436,-0.1,0.305
4437,-0.115,0.385
4438,-0.13,0.47
4439,-0.13,0.505
4440,-0.125,0.37
4441,-0.13,0.235
4442,-0.13,0.21
4443,-0.125,0.16
4444,-0.135,0.215
4445,-0.135,0.305
4446,-0.155,0.305
4447,-0.17,0.175
4448,-0.14,0.125
4449,-0.115,0.17
4450,-0.155,0.18
4451,-0.16,0.14
4452,-0.175,0.12
4453,-0.16,0.165
4454,-0.2,0.215
4455,-0.19,0.175
4456,-0.165,0.155
4457,-0.165,0.15
4458,-0.16,0.15
4459,-0.16,0.14
4460,-0.16,0.135
4461,-0.15,0.14
4462,-0.14,0.07
4463,-0.135,-0.04
4464,-0.13,-0.015
4465,-0.12,0.03
4466,-0.125,0.045
4467,-0.13,0
4468,-0.125,-0.04
4469,-0.125,-0.05
4470,-0.155,0.025
4471,-0.13,0.09
4472,-0.14,0.035
4473,-0.12,-0.015
4474,-0.105,0
4475,-0.1,0.05
4476,-0.095,0.07
4477,-0.07,0.06
4478,-0.085,0.11
4479,-0.055,0.22
4480,-0.08,0.395
4481,-0.105,0.625
4482,-0.035,0.9
4483,-0.005,1.125
4484,-0.22,1.315
4485,-0.635,1.54
4486,-1.31,1.65
4487,-2.02,1.84
4488,-2.55,1.94
4489,-2.835,1.87
4490,-2.895,1.78
4491,-2.815,1.83
4492,-2.63,1.715
4493,-2.46,1.525
4494,-2.32,1.365
4495,-2.145,1.235
4496,-1.955,1.125
4497,-1.81,0.97
4498,-1.715,0.815
4499,-1.555,0.69
4500,-1.41,0.525
4501,-1.27,0.145
4502,-1.135,-0.285
4503,-1.08,-0.55
4504,-0.995,-0.64
4505,-0.875,-0.62
4506,-0.75,-0.53
4507,-0.62,-0.415
4508,-0.48,-0.37
4509,-0.32,-0.335
4510,-0.175,-0.26
4511,0.005,-0.215
4512,0.14,-0.24
4513,0.245,-0.235
4514,0.315,-0.23
4515,0.37,-0.21
4516,0.375,-0.2
4517,0.425,-0.205
4518,0.455,-0.22
4519,0.495,-0.225
4520,0.52,-0.22
4521,0.525,-0.22
4522,0.485,-0.235
4523,0.49,-0.21
4524,0.525,-0.185
4525,0.515,-0.18
4526,0.545,-0.16
4527,0.565,-0.145
4528,0.55,-0.13
4529,0.58,-0.13
4530,0.615,-0.155
4531,0.64,-0.14
4532,0.65,-0.12
4533,0.66,-0.105
4534,0.725,-0.06
4535,0.765,0.005
4536,0.79,0.03
4537,0.84,-0.08
4538,0.87,-0.105
4539,0.905,-0.045
4540,0.915,-0.01
4541,0.935,0.005
4542,0.93,0.02
4543,0.925,0.035
4544,0.935,0.065
4545,0.9,0.13
4546,0.87,0.18
4547,0.86,0.225
4548,0.86,0.295
4549,0.815,0.275
4550,0.815,0.265
4551,0.76,0.285
4552,0.715,0.295
4553,0.665,0.3
4554,0.605,0.3
4555,0.575,0.3
4556,0.51,0.24
4557,0.435,0.19
4558,0.36,0.19
4559,0.31,0.17
4560,0.235,0.085
4561,0.155,0.045
4562,0.11,0.02
4563,0.07,0.045
4564,0.02,0.04
4565,0,0.01
4566,-0.015,0.005
4567,-0.03,0
4568,-0.05,0.01
4569,-0.095,0.03
4570,-0.095,0.025
4571,-0.085,-0.03
4572,-0.075,-0.125
4573,-0.065,-0.12
4574,-0.05,-0.08
4575,-0.05,-0.04
4576,-0.07,-0.045
4577,-0.08,-0.05
4578,-0.045,-0.04
4579,-0.07,-0.065
4580,-0.025,-0.085
4581,-0.005,-0.045
4582,-0.01,0
4583,0,0.035
4584,-0.005,0.015
4585,0.01,0.005
4586,0.04,0
4587,0.075,-0.035
4588,0.095,-0.05
4589,0.1,-0.015
4590,0.12,-0.005
4591,0.145,0.005
4592,0.11,-0.025
4593,0.095,-0.005
4594,0.095,-0.05
4595,0.085,-0.065
4596,0.075,-0.03
4597,0.04,-0.09
4598,0.02,-0.1
4599,-0.01,-0.065
4600,-0.015,-0.07
4601,-0.04,-0.07
4602,-0.06,-0.05
4603,-0.075,-0.055
4604,-0.07,-0.11
4605,-0.1,-0.14
4606,-0.08,-0.11
4607,-0.075,-0.11
4608,-0.13,-0.09
4609,-0.135,-0.06
4610,-0.115,-0.03
4611,-0.115,-0.035
4612,-0.115,-0.075
4613,-0.12,-0.07
4614,-0.13,-0.055
4615,-0.115,-0.04
4616,-0.125,-0.075
4617,-0.135,-0.07
4618,-0.145,-0.01
4619,-0.14,0.005
4620,-0.15,0.04
4621,-0.125,0.09
4622,-0.105,0.1
4623,-0.08,0.085
4624,-0.05,0.05
4625,-0.04,0.075
4626,-0.015,0.105
4627,0.02,0.1
4628,0.05,0.105
4629,0.045,0.115
4630,0.04,0.11
4631,0.035,0.095
4632,0.025,0.075
4633,0.025,0.06
4634,0,0.065
4635,-0.015,0.06
4636,-0.01,0.03
4637,0,0.03
4638,-0.025,0
4639,-0.015,-0.05
4640,-0.045,-0.08
4641,-0.065,0
4642,-0.045,0.055
4643,-0.045,0.045
4644,-0.08,0.06
4645,-0.085,0.03
4646,-0.045,0.025
4647,-0.04,0.005
4648,-0.08,0.005
4649,-0.065,-0.005
4650,-0.07,0.01
4651,-0.075,0.005
4652,-0.055,-0.015
4653,-0.06,-0.08
4654,-0.08,-0.085
4655,-0.06,-0.04
4656,-0.06,0
4657,-0.04,0.055
4658,-0.03,0.17
4659,-0.015,0.31
4660,0.005,0.59
4661,0.065,0.965
4662,0.105,1.31
4663,-0.03,1.475
4664,-0.38,1.595
4665,-0.895,1.7
4666,-1.52,1.92
4667,-2.075,2.02
4668,-2.52,1.98
4669,-2.68,1.89
4670,-2.6,1.82
4671,-2.415,1.645
4672,-2.225,1.445
4673,-2.075,1.275
4674,-1.95,1.185
4675,-1.76,1.125
4676,-1.625,1.045
4677,-1.495,0.97
4678,-1.33,0.98
4679,-1.21,0.855
4680,-1.05,0.54
4681,-0.945,0.075
4682,-0.815,-0.265
4683,-0.73,-0.4
4684,-0.63,-0.425
4685,-0.565,-0.43
4686,-0.455,-0.435
4687,-0.345,-0.375
4688,-0.19,-0.345
4689,-0.035,-0.35
4690,0.15,-0.36
4691,0.26,-0.34
4692,0.325,-0.295
4693,0.355,-0.285
4694,0.42,-0.275
4695,0.43,-0.29
4696,0.475,-0.28
4697,0.5,-0.3
4698,0.495,-0.315
4699,0.525,-0.27
4700,0.575,-0.255
4701,0.575,-0.28
4702,0.57,-0.33
4703,0.61,-0.34
4704,0.635,-0.28
4705,0.67,-0.235
4706,0.68,-0.22
4707,0.695,-0.23
4708,0.735,-0.24
4709,0.755,-0.235
4710,0.78,-0.24
4711,0.81,-0.22
4712,0.85,-0.275
4713,0.865,-0.315
4714,0.88,-0.335
4715,0.925,-0.34
4716,0.925,-0.335
4717,0.955,-0.365
4718,0.995,-0.385
4719,1.03,-0.34
4720,1.06,-0.28
4721,1.1,-0.235
4722,1.09,-0.225
4723,1.09,-0.215
4724,1.095,-0.185
4725,1.115,-0.145
4726,1.115,-0.135
4727,1.085,-0.11
4728,1.02,-0.035
4729,1,0.05
4730,0.955,0.105
4731,0.94,0.155
4732,0.87,0.165
4733,0.8,0.175
4734,0.795,0.165
4735,0.715,0.175
4736,0.67,0.125
4737,0.585,0.155
4738,0.56,0.16
4739,0.48,0.11
4740,0.405,0.125
4741,0.375,0.1
4742,0.34,0.035
4743,0.315,0.005
4744,0.27,0.025
4745,0.26,0
