Order,ECG1,ECG2
3193,-0.195,0.135
3194,-0.1,0.485
3195,-0.09,0.775
3196,-0.27,0.91
3197,-0.68,1.05
3198,-1.375,1.255
3199,-2.25,1.47
3200,-2.945,1.55
3201,-3.355,1.495
3202,-3.48,1.45
3203,-3.4,1.49
3204,-3.24,1.45
3205,-3.01,1.49
3206,-2.87,1.455
3207,-2.685,1.265
3208,-2.425,1.05
3209,-2.225,0.98
3210,-2.08,1.015
3211,-1.875,1.08
3212,-1.74,1.06
3213,-1.53,0.8
3214,-1.4,0.395
3215,-1.245,-0.04
3216,-1.09,-0.375
3217,-0.915,-0.585
3218,-0.75,-0.685
3219,-0.62,-0.67
3220,-0.46,-0.63
3221,-0.29,-0.565
3222,-0.125,-0.505
3223,0.025,-0.51
3224,0.18,-0.54
3225,0.25,-0.47
3226,0.335,-0.38
3227,0.345,-0.435
3228,0.38,-0.535
3229,0.41,-0.54
3230,0.445,-0.48
3231,0.455,-0.38
3232,0.48,-0.42
3233,0.48,-0.485
3234,0.5,-0.525
3235,0.515,-0.53
3236,0.54,-0.465
3237,0.565,-0.43
3238,0.58,-0.51
3239,0.6,-0.515
3240,0.625,-0.47
3241,0.665,-0.45
3242,0.71,-0.46
3243,0.73,-0.48
3244,0.76,-0.465
3245,0.795,-0.445
3246,0.815,-0.425
3247,0.835,-0.44
3248,0.865,-0.47
3249,0.93,-0.44
3250,0.96,-0.435
3251,0.94,-0.45
3252,0.995,-0.48
3253,1.015,-0.46
3254,1.04,-0.46
3255,1.04,-0.465
3256,1.02,-0.47
3257,1.02,-0.47
3258,1.02,-0.48
3259,0.945,-0.46
3260,0.915,-0.395
3261,0.895,-0.32
3262,0.82,-0.3
3263,0.76,-0.34
3264,0.695,-0.315
3265,0.62,-0.23
3266,0.585,-0.19
3267,0.485,-0.18
3268,0.43,-0.255
3269,0.37,-0.28
3270,0.32,-0.28
3271,0.25,-0.28
3272,0.175,-0.285
3273,0.155,-0.255
3274,0.08,-0.26
3275,0.075,-0.315
3276,0.02,-0.37
3277,-0.005,-0.34
3278,-0.02,-0.32
3279,-0.05,-0.32
3280,-0.07,-0.32
3281,-0.075,-0.32
3282,-0.08,-0.32
3283,-0.095,-0.35
3284,-0.115,-0.42
3285,-0.12,-0.43
3286,-0.13,-0.375
3287,-0.11,-0.355
3288,-0.12,-0.31
3289,-0.14,-0.35
3290,-0.115,-0.47
3291,-0.145,-0.525
3292,-0.14,-0.49
3293,-0.14,-0.44
3294,-0.145,-0.46
3295,-0.115,-0.41
3296,-0.115,-0.39
3297,-0.14,-0.455
3298,-0.14,-0.435
3299,-0.13,-0.345
3300,-0.125,-0.385
3301,-0.135,-0.53
3302,-0.115,-0.57
3303,-0.12,-0.65
3304,-0.14,-0.71
3305,-0.14,-0.685
3306,-0.15,-0.62
3307,-0.15,-0.57
3308,-0.16,-0.575
3309,-0.145,-0.595
3310,-0.16,-0.545
3311,-0.155,-0.505
3312,-0.14,-0.5
3313,-0.18,-0.475
3314,-0.18,-0.535
3315,-0.175,-0.55
3316,-0.16,-0.46
3317,-0.2,-0.43
3318,-0.2,-0.52
3319,-0.195,-0.66
3320,-0.19,-0.65
3321,-0.21,-0.565
3322,-0.215,-0.48
3323,-0.22,-0.37
3324,-0.24,-0.305
3325,-0.23,-0.44
3326,-0.24,-0.565
3327,-0.22,-0.515
3328,-0.24,-0.37
3329,-0.23,-0.41
3330,-0.205,-0.585
3331,-0.17,-0.565
3332,-0.135,-0.445
3333,-0.12,-0.37
3334,-0.05,-0.31
3335,-0.035,-0.28
3336,-0.03,-0.27
3337,-0.025,-0.31
3338,-0.04,-0.42
3339,-0.065,-0.49
3340,-0.125,-0.51
3341,-0.2,-0.47
3342,-0.23,-0.365
3343,-0.265,-0.295
3344,-0.295,-0.39
3345,-0.325,-0.57
3346,-0.365,-0.605
3347,-0.345,-0.605
3348,-0.36,-0.6
3349,-0.33,-0.58
3350,-0.34,-0.655
3351,-0.345,-0.76
3352,-0.365,-0.77
3353,-0.37,-0.74
3354,-0.375,-0.685
3355,-0.375,-0.64
3356,-0.355,-0.64
3357,-0.34,-0.64
3358,-0.355,-0.545
3359,-0.37,-0.43
3360,-0.36,-0.52
3361,-0.365,-0.74
3362,-0.375,-0.85
3363,-0.37,-0.745
3364,-0.38,-0.64
3365,-0.375,-0.62
3366,-0.355,-0.605
3367,-0.37,-0.61
3368,-0.37,-0.605
3369,-0.37,-0.49
3370,-0.375,-0.295
3371,-0.37,-0.08
3372,-0.29,0.15
3373,-0.23,0.37
3374,-0.31,0.62
3375,-0.605,0.9
3376,-1.08,1.215
3377,-1.82,1.35
3378,-2.59,1.16
3379,-3.13,0.98
3380,-3.455,1.025
3381,-3.57,1.175
3382,-3.485,1.305
3383,-3.325,1.285
3384,-3.13,0.99
3385,-2.97,0.67
3386,-2.82,0.5
3387,-2.615,0.47
3388,-2.385,0.405
3389,-2.245,0.365
3390,-2.04,0.4
3391,-1.88,0.43
3392,-1.75,0.275
3393,-1.58,-0.045
3394,-1.465,-0.415
3395,-1.325,-0.74
3396,-1.18,-0.995
3397,-1.04,-1.025
3398,-0.885,-0.9
3399,-0.7,-0.89
3400,-0.545,-0.945
3401,-0.405,-0.8
3402,-0.25,-0.585
3403,-0.1,-0.73
3404,0.01,-1.01
3405,0.085,-1.01
3406,0.12,-0.885
3407,0.145,-0.725
3408,0.17,-0.685
3409,0.195,-0.73
3410,0.21,-0.825
3411,0.23,-0.84
3412,0.225,-0.83
3413,0.23,-0.825
3414,0.27,-0.805
3415,0.29,-0.785
3416,0.305,-0.75
3417,0.305,-0.725
3418,0.315,-0.71
3419,0.34,-0.71
3420,0.36,-0.58
3421,0.375,-0.635
3422,0.42,-0.88
3423,0.43,-0.885
3424,0.46,-0.805
3425,0.5,-0.8
3426,0.52,-0.825
3427,0.57,-0.87
3428,0.6,-0.89
3429,0.62,-0.895
3430,0.635,-0.81
3431,0.67,-0.72
3432,0.695,-0.635
3433,0.695,-0.54
3434,0.715,-0.5
3435,0.72,-0.525
3436,0.74,-0.665
3437,0.73,-0.805
3438,0.71,-0.74
3439,0.71,-0.525
3440,0.69,-0.35
3441,0.67,-0.3
3442,0.63,-0.415
3443,0.595,-0.57
3444,0.53,-0.66
3445,0.47,-0.62
3446,0.415,-0.55
3447,0.38,-0.65
3448,0.32,-0.715
3449,0.3,-0.555
3450,0.22,-0.41
3451,0.17,-0.465
3452,0.135,-0.585
3453,0.08,-0.535
3454,0.01,-0.375
3455,-0.05,-0.345
3456,-0.07,-0.54
3457,-0.12,-0.74
3458,-0.13,-0.695
3459,-0.175,-0.61
3460,-0.165,-0.69
3461,-0.195,-0.8
3462,-0.225,-0.815
3463,-0.235,-0.705
3464,-0.24,-0.645
3465,-0.255,-0.675
3466,-0.23,-0.65
3467,-0.225,-0.595
3468,-0.24,-0.68
3469,-0.215,-0.82
3470,-0.22,-0.8
3471,-0.185,-0.52
3472,-0.195,-0.43
3473,-0.195,-0.785
3474,-0.19,-1.04
3475,-0.2,-0.88
3476,-0.19,-0.645
3477,-0.195,-0.69
3478,-0.175,-0.795
3479,-0.195,-0.895
3480,-0.16,-1
3481,-0.17,-0.995
3482,-0.16,-0.945
3483,-0.16,-0.855
3484,-0.155,-0.71
3485,-0.155,-0.64
3486,-0.15,-0.68
3487,-0.165,-0.75
3488,-0.15,-0.81
3489,-0.18,-0.885
3490,-0.17,-1.015
3491,-0.18,-1.025
3492,-0.18,-0.835
3493,-0.18,-0.715
3494,-0.18,-0.75
3495,-0.16,-0.86
3496,-0.195,-0.925
3497,-0.19,-0.89
3498,-0.21,-0.9
3499,-0.2,-0.905
3500,-0.19,-0.96
3501,-0.19,-0.915
3502,-0.215,-0.86
3503,-0.195,-0.78
3504,-0.205,-0.78
3505,-0.23,-0.75
3506,-0.22,-0.67
3507,-0.24,-0.71
3508,-0.255,-0.89
3509,-0.255,-0.96
3510,-0.225,-0.93
3511,-0.205,-0.83
3512,-0.245,-0.715
3513,-0.235,-0.615
3514,-0.26,-0.65
3515,-0.225,-0.72
3516,-0.19,-0.68
3517,-0.165,-0.59
3518,-0.155,-0.565
3519,-0.095,-0.6
3520,-0.07,-0.645
3521,-0.045,-0.65
3522,-0.02,-0.69
3523,-0.05,-0.705
3524,-0.085,-0.635
3525,-0.135,-0.565
3526,-0.185,-0.58
3527,-0.22,-0.69
3528,-0.24,-0.775
3529,-0.25,-0.7
3530,-0.285,-0.61
3531,-0.345,-0.64
3532,-0.335,-0.85
3533,-0.36,-1.115
3534,-0.32,-1.175
3535,-0.315,-1.06
3536,-0.32,-0.935
3537,-0.32,-0.89
3538,-0.33,-0.83
3539,-0.325,-0.71
3540,-0.33,-0.67
3541,-0.34,-0.75
3542,-0.365,-0.91
3543,-0.35,-0.955
3544,-0.32,-0.83
3545,-0.32,-0.72
3546,-0.325,-0.735
3547,-0.285,-0.95
3548,-0.285,-1.07
3549,-0.3,-0.995
3550,-0.295,-0.715
3551,-0.295,-0.425
3552,-0.285,-0.52
3553,-0.29,-0.755
3554,-0.285,-0.72
3555,-0.295,-0.72
3556,-0.29,-0.9
3557,-0.275,-0.93
3558,-0.26,-0.585
3559,-0.155,-0.08
3560,-0.14,0.35
3561,-0.295,0.585
3562,-0.665,0.73
3563,-1.22,0.895
3564,-1.97,1.07
3565,-2.63,1.24
3566,-3.095,1.265
3567,-3.33,1.17
3568,-3.37,1.055
3569,-3.295,0.985
3570,-3.105,0.905
3571,-2.935,0.87
3572,-2.785,0.765
3573,-2.65,0.68
3574,-2.405,0.595
3575,-2.24,0.575
3576,-2.09,0.575
3577,-1.95,0.655
3578,-1.78,0.625
3579,-1.61,0.33
3580,-1.46,-0.165
3581,-1.345,-0.505
3582,-1.19,-0.705
3583,-1.07,-0.87
3584,-0.895,-1.145
3585,-0.75,-1.24
3586,-0.58,-1.245
3587,-0.4,-1.2
3588,-0.235,-1.12
3589,-0.07,-1.01
3590,0.07,-0.88
3591,0.185,-0.775
3592,0.275,-0.78
3593,0.33,-0.86
3594,0.365,-0.96
3595,0.385,-1.07
3596,0.395,-1.01
3597,0.45,-1
3598,0.47,-1.035
3599,0.465,-1.01
3600,0.535,-0.885
3601,0.54,-0.8
3602,0.66,-0.8
3603,0.76,-0.89
3604,0.805,-1.08
3605,0.83,-1.14
3606,0.815,-1.08
3607,0.87,-0.96
3608,0.89,-0.94
3609,0.93,-0.96
3610,0.935,-1.01
3611,0.975,-0.95
3612,0.98,-0.86
3613,1.01,-0.895
3614,1.05,-0.975
3615,1.08,-1.015
3616,1.095,-1.085
3617,1.125,-1.075
3618,1.15,-1.035
3619,1.18,-1.04
3620,1.195,-1.055
3621,1.225,-1.03
3622,1.22,-0.955
3623,1.27,-0.88
3624,1.345,-0.895
3625,1.32,-0.945
3626,1.305,-1.01
3627,1.305,-0.99
3628,1.3,-0.87
3629,1.275,-0.71
3630,1.245,-0.69
3631,1.23,-0.78
3632,1.19,-0.845
3633,1.14,-0.81
3634,1.1,-0.695
3635,1.045,-0.595
3636,1.005,-0.575
3637,0.94,-0.605
3638,0.91,-0.67
3639,0.865,-0.675
3640,0.845,-0.64
3641,0.79,-0.64
3642,0.76,-0.565
3643,0.71,-0.505
3644,0.665,-0.505
3645,0.655,-0.67
3646,0.635,-0.78
3647,0.625,-0.75
3648,0.605,-0.695
3649,0.59,-0.595
3650,0.59,-0.6
3651,0.575,-0.665
3652,0.56,-0.695
3653,0.58,-0.625
3654,0.585,-0.63
3655,0.58,-0.695
3656,0.57,-0.735
3657,0.59,-0.68
3658,0.585,-0.565
3659,0.56,-0.525
3660,0.565,-0.695
3661,0.585,-0.875
3662,0.62,-0.87
3663,0.615,-0.8
3664,0.635,-0.745
3665,0.61,-0.76
3666,0.625,-0.76
3667,0.64,-0.69
3668,0.62,-0.655
3669,0.625,-0.68
3670,0.635,-0.745
3671,0.615,-0.785
3672,0.605,-0.82
3673,0.62,-0.855
3674,0.64,-0.815
3675,0.625,-0.73
3676,0.63,-0.665
3677,0.65,-0.665
3678,0.635,-0.73
3679,0.645,-0.78
3680,0.635,-0.87
3681,0.63,-0.87
3682,0.66,-0.845
3683,0.645,-0.835
3684,0.62,-0.82
3685,0.615,-0.8
3686,0.63,-0.735
3687,0.63,-0.695
3688,0.625,-0.705
3689,0.63,-0.735
3690,0.68,-0.78
3691,0.655,-0.76
3692,0.635,-0.675
3693,0.625,-0.635
3694,0.62,-0.64
3695,0.615,-0.585
3696,0.62,-0.59
3697,0.63,-0.615
3698,0.635,-0.575
3699,0.665,-0.57
3700,0.725,-0.54
3701,0.755,-0.55
3702,0.765,-0.59
3703,0.805,-0.62
3704,0.825,-0.565
3705,0.835,-0.5
3706,0.82,-0.475
3707,0.765,-0.505
3708,0.715,-0.6
3709,0.695,-0.645
3710,0.645,-0.655
3711,0.655,-0.655
3712,0.66,-0.62
3713,0.655,-0.605
3714,0.59,-0.625
3715,0.55,-0.68
3716,0.55,-0.715
3717,0.565,-0.655
3718,0.56,-0.665
3719,0.575,-0.715
3720,0.55,-0.75
3721,0.555,-0.82
3722,0.565,-0.825
3723,0.545,-0.765
3724,0.53,-0.71
3725,0.545,-0.64
3726,0.56,-0.675
3727,0.56,-0.8
3728,0.575,-0.85
3729,0.57,-0.805
3730,0.555,-0.775
3731,0.56,-0.745
3732,0.555,-0.71
3733,0.56,-0.685
3734,0.555,-0.645
3735,0.56,-0.665
3736,0.555,-0.685
3737,0.56,-0.72
3738,0.565,-0.755
3739,0.565,-0.675
3740,0.59,-0.505
3741,0.625,-0.28
3742,0.66,-0.035
3743,0.75,0.29
3744,0.68,0.525
3745,0.405,0.62
3746,-0.085,0.705
3747,-0.875,0.98
3748,-1.75,1.255
3749,-2.43,1.42
3750,-2.865,1.415
3751,-2.98,1.265
3752,-2.82,1.1
3753,-2.575,1.04
3754,-2.355,1.03
3755,-2.195,0.965
3756,-2,0.875
3757,-1.765,0.8
3758,-1.56,0.75
3759,-1.395,0.75
3760,-1.24,0.82
3761,-1.075,0.73
3762,-0.89,0.45
3763,-0.725,0.035
3764,-0.585,-0.28
3765,-0.405,-0.43
3766,-0.225,-0.655
3767,-0.055,-0.875
3768,0.075,-0.96
3769,0.23,-1.01
3770,0.41,-1.005
3771,0.555,-0.935
3772,0.725,-0.875
3773,0.88,-0.865
3774,1.005,-0.82
3775,1.065,-0.74
3776,1.13,-0.75
3777,1.16,-0.845
3778,1.185,-0.885
3779,1.24,-0.79
3780,1.255,-0.755
3781,1.27,-0.865
3782,1.295,-0.92
3783,1.3,-0.855
3784,1.355,-0.815
3785,1.36,-0.77
3786,1.39,-0.67
3787,1.41,-0.77
3788,1.435,-0.915
3789,1.465,-0.895
3790,1.46,-0.855
3791,1.5,-0.88
3792,1.52,-0.89
3793,1.55,-0.835
3794,1.555,-0.82
3795,1.605,-0.79
3796,1.62,-0.71
3797,1.66,-0.72
3798,1.68,-0.805
3799,1.73,-0.9
3800,1.75,-0.935
3801,1.79,-0.89
3802,1.805,-0.825
3803,1.81,-0.825
3804,1.825,-0.785
3805,1.86,-0.75
3806,1.875,-0.795
3807,1.86,-0.815
3808,1.85,-0.82
3809,1.85,-0.815
3810,1.83,-0.825
3811,1.82,-0.82
3812,1.79,-0.735
3813,1.725,-0.715
3814,1.705,-0.69
3815,1.61,-0.665
3816,1.565,-0.645
3817,1.525,-0.63
3818,1.455,-0.64
3819,1.395,-0.585
3820,1.335,-0.485
3821,1.275,-0.465
3822,1.23,-0.435
3823,1.155,-0.4
3824,1.12,-0.505
3825,1.08,-0.56
3826,1.04,-0.575
3827,0.995,-0.585
3828,0.965,-0.575
3829,0.95,-0.565
3830,0.93,-0.54
3831,0.905,-0.545
3832,0.885,-0.595
3833,0.865,-0.625
3834,0.86,-0.525
3835,0.85,-0.455
3836,0.85,-0.535
3837,0.84,-0.675
3838,0.84,-0.66
3839,0.84,-0.62
3840,0.83,-0.585
3841,0.855,-0.545
3842,0.845,-0.545
3843,0.815,-0.615
3844,0.82,-0.69
3845,0.835,-0.715
3846,0.835,-0.73
3847,0.82,-0.725
3848,0.835,-0.715
3849,0.845,-0.68
3850,0.83,-0.605
3851,0.845,-0.61
3852,0.835,-0.675
3853,0.82,-0.735
3854,0.855,-0.73
3855,0.865,-0.625
3856,0.825,-0.52
3857,0.845,-0.545
3858,0.84,-0.695
3859,0.83,-0.845
3860,0.815,-0.84
3861,0.82,-0.75
3862,0.84,-0.64
3863,0.825,-0.505
3864,0.85,-0.5
3865,0.835,-0.72
3866,0.82,-0.805
3867,0.81,-0.705
3868,0.755,-0.62
3869,0.715,-0.635
3870,0.695,-0.705
3871,0.68,-0.73
3872,0.645,-0.72
3873,0.645,-0.685
3874,0.64,-0.635
3875,0.62,-0.61
3876,0.615,-0.64
3877,0.605,-0.66
3878,0.62,-0.625
3879,0.605,-0.58
3880,0.595,-0.55
3881,0.58,-0.52
3882,0.6,-0.475
3883,0.62,-0.39
3884,0.655,-0.31
3885,0.695,-0.28
3886,0.725,-0.335
3887,0.74,-0.36
3888,0.77,-0.37
3889,0.78,-0.39
3890,0.775,-0.495
3891,0.78,-0.475
3892,0.735,-0.355
3893,0.675,-0.335
3894,0.625,-0.475
3895,0.6,-0.555
3896,0.58,-0.565
3897,0.56,-0.48
3898,0.535,-0.435
3899,0.52,-0.465
3900,0.51,-0.615
3901,0.52,-0.63
3902,0.515,-0.64
3903,0.5,-0.605
3904,0.475,-0.5
3905,0.495,-0.475
3906,0.505,-0.6
3907,0.495,-0.665
3908,0.48,-0.64
3909,0.485,-0.585
3910,0.455,-0.625
3911,0.485,-0.7
3912,0.485,-0.74
3913,0.485,-0.675
3914,0.455,-0.635
3915,0.475,-0.6
3916,0.465,-0.54
3917,0.445,-0.51
3918,0.475,-0.51
3919,0.46,-0.495
3920,0.48,-0.525
3921,0.45,-0.59
3922,0.455,-0.62
3923,0.435,-0.53
3924,0.44,-0.33
3925,0.46,-0.13
3926,0.535,0.17
3927,0.62,0.48
3928,0.54,0.59
3929,0.26,0.63
3930,-0.17,0.775
3931,-0.945,1.03
3932,-1.81,1.255
3933,-2.515,1.28
3934,-2.995,1.26
3935,-3.125,1.25
3936,-2.995,1.17
3937,-2.73,1.13
3938,-2.465,1.075
3939,-2.275,1
3940,-2.085,0.805
3941,-1.85,0.675
3942,-1.65,0.685
3943,-1.48,0.715
3944,-1.315,0.77
3945,-1.135,0.685
3946,-0.98,0.375
3947,-0.84,-0.025
3948,-0.695,-0.335
3949,-0.535,-0.53
3950,-0.35,-0.69
3951,-0.2,-0.77
3952,-0.03,-0.78
3953,0.115,-0.845
3954,0.28,-0.86
3955,0.455,-0.845
3956,0.585,-0.76
3957,0.735,-0.64
3958,0.85,-0.605
3959,0.915,-0.63
3960,0.97,-0.69
3961,0.98,-0.74
3962,0.995,-0.62
3963,1.025,-0.575
3964,1.05,-0.7
3965,1.075,-0.83
3966,1.08,-0.8
3967,1.095,-0.73
3968,1.11,-0.64
3969,1.115,-0.575
3970,1.15,-0.585
3971,1.17,-0.655
3972,1.18,-0.625
3973,1.195,-0.63
3974,1.22,-0.62
3975,1.26,-0.55
3976,1.27,-0.52
3977,1.305,-0.55
3978,1.345,-0.625
3979,1.37,-0.63
3980,1.405,-0.585
3981,1.44,-0.48
3982,1.465,-0.285
3983,1.475,-0.245
3984,1.5,-0.515
3985,1.515,-0.66
3986,1.535,-0.645
3987,1.585,-0.635
3988,1.585,-0.65
3989,1.58,-0.62
3990,1.59,-0.575
3991,1.585,-0.505
3992,1.55,-0.465
3993,1.525,-0.44
3994,1.475,-0.39
3995,1.465,-0.305
3996,1.385,-0.25
3997,1.3,-0.32
3998,1.245,-0.365
3999,1.195,-0.355
4000,1.115,-0.35
4001,1.05,-0.345
4002,1.025,-0.39
4003,0.97,-0.4
4004,0.9,-0.38
4005,0.84,-0.34
4006,0.78,-0.32
4007,0.745,-0.28
4008,0.695,-0.31
4009,0.67,-0.38
4010,0.615,-0.43
4011,0.575,-0.435
4012,0.56,-0.495
4013,0.54,-0.52
4014,0.535,-0.515
4015,0.5,-0.48
4016,0.495,-0.5
4017,0.49,-0.505
4018,0.48,-0.485
4019,0.46,-0.53
4020,0.475,-0.59
4021,0.47,-0.62
4022,0.435,-0.62
4023,0.43,-0.56
4024,0.47,-0.52
4025,0.455,-0.54
4026,0.45,-0.59
4027,0.45,-0.585
4028,0.46,-0.535
4029,0.435,-0.46
4030,0.46,-0.425
4031,0.455,-0.435
4032,0.465,-0.51
4033,0.46,-0.65
4034,0.455,-0.78
4035,0.445,-0.74
4036,0.445,-0.69
4037,0.45,-0.71
4038,0.475,-0.67
4039,0.475,-0.62
4040,0.415,-0.565
4041,0.43,-0.5
4042,0.43,-0.55
4043,0.455,-0.725
4044,0.42,-0.725
4045,0.42,-0.69
4046,0.4,-0.67
4047,0.42,-0.635
4048,0.4,-0.65
4049,0.41,-0.65
4050,0.395,-0.635
4051,0.4,-0.59
4052,0.4,-0.575
4053,0.39,-0.6
4054,0.355,-0.575
4055,0.34,-0.59
4056,0.345,-0.625
4057,0.34,-0.58
4058,0.345,-0.53
4059,0.345,-0.53
4060,0.345,-0.58
4061,0.335,-0.63
4062,0.34,-0.66
4063,0.345,-0.61
4064,0.34,-0.495
4065,0.345,-0.475
4066,0.35,-0.48
4067,0.35,-0.485
4068,0.39,-0.435
4069,0.425,-0.425
4070,0.465,-0.36
4071,0.46,-0.24
4072,0.495,-0.235
4073,0.525,-0.365
4074,0.55,-0.405
4075,0.555,-0.4
4076,0.515,-0.46
4077,0.47,-0.47
4078,0.415,-0.44
4079,0.385,-0.44
4080,0.37,-0.465
4081,0.35,-0.43
4082,0.3,-0.44
4083,0.28,-0.47
4084,0.25,-0.46
4085,0.275,-0.495
4086,0.29,-0.6
4087,0.275,-0.665
4088,0.28,-0.68
4089,0.24,-0.685
4090,0.26,-0.64
4091,0.25,-0.585
4092,0.265,-0.56
4093,0.25,-0.55
4094,0.26,-0.505
4095,0.25,-0.45
4096,0.23,-0.505
4097,0.265,-0.59
4098,0.245,-0.575
4099,0.27,-0.605
4100,0.28,-0.685
4101,0.295,-0.685
4102,0.275,-0.64
4103,0.285,-0.58
4104,0.255,-0.51
4105,0.27,-0.38
4106,0.255,-0.22
4107,0.275,-0.2
4108,0.295,-0.15
4109,0.36,0.105
4110,0.41,0.52
4111,0.34,0.85
4112,0.05,1.015
4113,-0.42,1.08
4114,-1.205,1.205
4115,-2.05,1.4
4116,-2.66,1.475
4117,-3.09,1.44
4118,-3.16,1.42
4119,-2.995,1.415
4120,-2.725,1.415
4121,-2.51,1.275
4122,-2.325,0.965
4123,-2.115,0.735
4124,-1.86,0.59
4125,-1.68,0.495
4126,-1.5,0.53
4127,-1.33,0.535
4128,-1.16,0.41
4129,-1.01,0.01
4130,-0.875,-0.36
4131,-0.72,-0.52
4132,-0.57,-0.55
4133,-0.39,-0.45
4134,-0.25,-0.545
4135,-0.065,-0.85
4136,0.105,-0.97
4137,0.32,-0.9
4138,0.495,-0.79
4139,0.62,-0.73
4140,0.725,-0.69
4141,0.795,-0.68
4142,0.835,-0.64
4143,0.88,-0.635
4144,0.91,-0.605
4145,0.92,-0.58
4146,0.94,-0.585
4147,0.97,-0.65
4148,0.97,-0.74
4149,0.995,-0.775
4150,1.025,-0.74
4151,1.025,-0.685
4152,1.03,-0.635
4153,1.055,-0.59
4154,1.075,-0.535
4155,1.085,-0.495
4156,1.11,-0.51
4157,1.1,-0.58
4158,1.145,-0.655
4159,1.175,-0.755
4160,1.21,-0.74
4161,1.24,-0.67
4162,1.255,-0.675
4163,1.26,-0.62
4164,1.28,-0.595
4165,1.31,-0.56
4166,1.325,-0.525
4167,1.325,-0.55
4168,1.335,-0.615
4169,1.35,-0.625
4170,1.36,-0.645
4171,1.405,-0.635
4172,1.415,-0.515
4173,1.425,-0.425
4174,1.445,-0.395
4175,1.455,-0.38
4176,1.405,-0.405
4177,1.38,-0.4
4178,1.315,-0.32
4179,1.3,-0.165
4180,1.26,-0.105
4181,1.23,-0.145
4182,1.2,-0.21
4183,1.165,-0.19
4184,1.12,-0.14
4185,1.095,-0.19
4186,1.085,-0.27
4187,1.055,-0.355
4188,0.965,-0.415
4189,0.875,-0.42
4190,0.76,-0.405
4191,0.68,-0.415
4192,0.635,-0.475
4193,0.59,-0.495
4194,0.505,-0.505
4195,0.465,-0.48
4196,0.425,-0.5
4197,0.385,-0.53
4198,0.38,-0.595
4199,0.395,-0.625
4200,0.375,-0.66
4201,0.39,-0.585
4202,0.365,-0.5
4203,0.355,-0.575
4204,0.345,-0.665
4205,0.35,-0.63
4206,0.355,-0.6
4207,0.355,-0.6
4208,0.375,-0.6
4209,0.37,-0.62
4210,0.37,-0.62
4211,0.385,-0.615
4212,0.38,-0.635
4213,0.35,-0.64
4214,0.375,-0.635
4215,0.37,-0.665
4216,0.36,-0.685
4217,0.355,-0.68
4218,0.345,-0.675
4219,0.36,-0.66
4220,0.375,-0.6
4221,0.375,-0.505
4222,0.345,-0.335
4223,0.37,-0.105
4224,0.405,0.14
4225,0.5,0.405
4226,0.445,0.59
4227,0.195,0.765
4228,-0.335,0.925
4229,-1.22,1.1
4230,-2.04,1.27
4231,-2.655,1.34
4232,-2.955,1.265
4233,-2.92,1.22
4234,-2.755,1.17
4235,-2.545,1.13
4236,-2.365,1.1
4237,-2.205,1.07
4238,-1.975,1.045
4239,-1.8,0.925
4240,-1.635,0.88
4241,-1.495,0.87
4242,-1.29,0.625
4243,-1.12,0.185
4244,-1,-0.245
4245,-0.875,-0.46
4246,-0.715,-0.56
4247,-0.54,-0.6
4248,-0.335,-0.645
4249,-0.16,-0.755
4250,0.045,-0.88
4251,0.225,-0.905
4252,0.4,-0.805
4253,0.525,-0.76
4254,0.625,-0.79
4255,0.68,-0.84
4256,0.72,-0.83
4257,0.74,-0.77
4258,0.76,-0.725
4259,0.8,-0.715
4260,0.805,-0.62
4261,0.825,-0.52
4262,0.83,-0.59
4263,0.825,-0.795
4264,0.865,-0.925
4265,0.87,-0.89
4266,0.88,-0.79
4267,0.92,-0.745
4268,0.94,-0.775
4269,0.97,-0.745
4270,0.995,-0.71
4271,1.01,-0.725
4272,1.045,-0.72
4273,1.085,-0.705
4274,1.1,-0.765
4275,1.12,-0.775
4276,1.16,-0.78
4277,1.16,-0.76
4278,1.17,-0.8
4279,1.215,-0.865
4280,1.245,-0.885
4281,1.27,-0.88
4282,1.285,-0.9
4283,1.275,-0.87
4284,1.27,-0.815
4285,1.265,-0.77
4286,1.255,-0.665
4287,1.225,-0.655
4288,1.23,-0.755
4289,1.205,-0.825
4290,1.14,-0.835
4291,1.115,-0.81
4292,1.08,-0.75
4293,1.025,-0.69
4294,0.96,-0.615
4295,0.905,-0.555
4296,0.85,-0.545
4297,0.815,-0.53
4298,0.76,-0.485
4299,0.705,-0.48
4300,0.655,-0.53
4301,0.625,-0.6
4302,0.55,-0.605
4303,0.525,-0.575
4304,0.49,-0.54
4305,0.45,-0.53
4306,0.44,-0.45
4307,0.405,-0.4
4308,0.37,-0.465
4309,0.37,-0.61
4310,0.36,-0.705
4311,0.35,-0.635
4312,0.335,-0.61
4313,0.355,-0.59
4314,0.305,-0.645
4315,0.31,-0.665
4316,0.285,-0.62
4317,0.28,-0.535
4318,0.285,-0.44
4319,0.285,-0.44
4320,0.295,-0.465
4321,0.28,-0.53
4322,0.28,-0.71
4323,0.265,-0.78
4324,0.255,-0.72
4325,0.26,-0.665
4326,0.24,-0.625
4327,0.25,-0.635
4328,0.25,-0.61
4329,0.24,-0.58
4330,0.225,-0.54
4331,0.21,-0.48
4332,0.22,-0.44
4333,0.2,-0.5
4334,0.195,-0.635
4335,0.18,-0.69
4336,0.16,-0.64
4337,0.18,-0.6
4338,0.165,-0.615
