Order,ECG1,ECG2
3410,0.24,0.135
3411,0.235,0.14
3412,0.22,0.13
3413,0.225,0.135
3414,0.195,0.16
3415,0.195,0.17
3416,0.16,0.17
3417,0.18,0.21
3418,0.195,0.24
3419,0.225,0.21
3420,0.205,0.205
3421,0.23,0.205
3422,0.255,0.205
3423,0.255,0.205
3424,0.24,0.195
3425,0.26,0.195
3426,0.275,0.185
3427,0.31,0.155
3428,0.29,0.14
3429,0.3,0.14
3430,0.295,0.12
3431,0.295,0.095
3432,0.295,0.09
3433,0.255,0.12
3434,0.235,0.115
3435,0.26,0.1
3436,0.225,0.085
3437,0.225,0.08
3438,0.17,0.065
3439,0.195,0.065
3440,0.195,0.08
3441,0.19,0.025
3442,0.185,0.04
3443,0.2,0.025
3444,0.175,0.005
3445,0.175,-0.005
3446,0.175,-0.01
3447,0.185,0
3448,0.205,0.04
3449,0.2,0.06
3450,0.165,0.09
3451,0.18,0.22
3452,0.175,0.345
3453,0.18,0.455
3454,0.27,0.615
3455,0.34,0.82
3456,0.245,1.03
3457,-0.05,1.28
3458,-0.58,1.55
3459,-1.255,1.78
3460,-1.81,1.905
3461,-2.28,1.975
3462,-2.515,1.975
3463,-2.51,2
3464,-2.43,1.985
3465,-2.29,1.915
3466,-2.185,1.82
3467,-2.085,1.68
3468,-1.94,1.57
3469,-1.79,1.5
3470,-1.665,1.425
3471,-1.565,1.31
3472,-1.45,1.16
3473,-1.31,0.92
3474,-1.17,0.515
3475,-1.09,0.1
3476,-0.995,-0.145
3477,-0.885,-0.26
3478,-0.77,-0.3
3479,-0.66,-0.27
3480,-0.505,-0.21
3481,-0.355,-0.175
3482,-0.17,-0.19
3483,0,-0.19
3484,0.155,-0.21
3485,0.325,-0.21
3486,0.39,-0.175
3487,0.455,-0.17
3488,0.47,-0.185
3489,0.525,-0.19
3490,0.555,-0.17
3491,0.59,-0.12
3492,0.595,-0.115
3493,0.635,-0.075
3494,0.66,-0.04
3495,0.69,-0.03
3496,0.725,-0.06
3497,0.74,-0.055
3498,0.76,-0.02
3499,0.76,0
3500,0.785,0.01
3501,0.805,0.03
3502,0.84,0.035
3503,0.885,0.06
3504,0.94,0.04
3505,0.96,0.055
3506,0.975,0.075
3507,1.01,0.07
3508,1.055,0.055
3509,1.07,0.07
3510,1.115,0.06
3511,1.16,0.07
3512,1.18,0.065
3513,1.19,0.07
3514,1.205,0.06
3515,1.22,0.08
3516,1.215,0.085
3517,1.2,0.065
3518,1.19,0.075
3519,1.16,0.105
3520,1.15,0.135
3521,1.125,0.12
3522,1.065,0.135
3523,1.035,0.195
3524,0.95,0.215
3525,0.89,0.24
3526,0.815,0.22
3527,0.74,0.25
3528,0.7,0.255
3529,0.63,0.29
3530,0.56,0.265
3531,0.53,0.25
3532,0.48,0.25
3533,0.45,0.215
3534,0.375,0.22
3535,0.325,0.23
3536,0.285,0.24
3537,0.245,0.255
3538,0.185,0.24
3539,0.185,0.19
3540,0.18,0.2
3541,0.16,0.245
3542,0.14,0.25
3543,0.13,0.265
3544,0.115,0.3
3545,0.11,0.28
3546,0.135,0.285
3547,0.125,0.28
3548,0.16,0.285
3549,0.18,0.3
3550,0.17,0.295
3551,0.185,0.26
3552,0.18,0.245
3553,0.185,0.27
3554,0.195,0.26
3555,0.145,0.235
3556,0.125,0.23
3557,0.15,0.215
3558,0.115,0.225
3559,0.095,0.195
3560,0.1,0.175
3561,0.09,0.2
3562,0.09,0.19
3563,0.075,0.185
3564,0.065,0.175
3565,0.06,0.2
3566,0.045,0.17
3567,0.04,0.165
3568,0.04,0.165
3569,0.045,0.145
3570,0.05,0.155
3571,0.035,0.17
3572,0.015,0.175
3573,0.04,0.17
3574,0.035,0.165
3575,0.02,0.17
3576,0.02,0.18
3577,0.03,0.17
3578,0.015,0.155
3579,0.03,0.19
3580,0.015,0.195
3581,0.03,0.23
3582,0.02,0.23
3583,0.03,0.23
3584,0.03,0.2
3585,0.05,0.2
3586,0.02,0.24
3587,0.01,0.285
3588,-0.01,0.29
3589,0.005,0.31
3590,0,0.32
3591,0.035,0.34
3592,0.07,0.335
3593,0.08,0.355
3594,0.1,0.34
3595,0.08,0.325
3596,0.1,0.325
3597,0.085,0.325
3598,0.07,0.34
3599,0.08,0.32
3600,0.055,0.31
3601,0.05,0.315
3602,0.03,0.315
3603,0.02,0.28
3604,0.02,0.28
3605,0.01,0.285
3606,0,0.28
3607,-0.01,0.25
3608,-0.01,0.225
3609,-0.01,0.26
3610,-0.005,0.25
3611,-0.005,0.225
3612,0,0.22
3613,-0.03,0.215
3614,-0.03,0.215
3615,-0.045,0.195
3616,-0.04,0.185
3617,-0.055,0.2
3618,-0.035,0.19
3619,-0.02,0.185
3620,-0.045,0.2
3621,-0.06,0.21
3622,-0.045,0.225
3623,-0.04,0.23
3624,0,0.22
3625,-0.04,0.225
3626,-0.025,0.225
3627,-0.02,0.205
3628,-0.025,0.23
3629,-0.02,0.255
3630,-0.035,0.3
3631,-0.04,0.3
3632,-0.05,0.29
3633,-0.03,0.29
3634,-0.015,0.27
3635,-0.015,0.295
3636,-0.02,0.295
3637,-0.015,0.305
3638,0.01,0.31
3639,0.015,0.335
3640,0.025,0.335
3641,0.035,0.36
3642,0.05,0.38
3643,0.07,0.375
3644,0.085,0.355
3645,0.045,0.325
3646,0.045,0.315
3647,0.06,0.33
3648,0.02,0.32
3649,0.005,0.31
3650,0,0.28
3651,-0.005,0.34
3652,-0.025,0.34
3653,-0.045,0.31
3654,-0.03,0.24
3655,-0.005,0.225
3656,-0.015,0.27
3657,-0.03,0.27
3658,-0.03,0.235
3659,-0.03,0.27
3660,-0.02,0.27
3661,-0.04,0.285
3662,-0.01,0.265
3663,-0.005,0.255
3664,-0.025,0.275
3665,-0.01,0.28
3666,-0.005,0.28
3667,-0.005,0.31
3668,0,0.29
3669,0,0.26
3670,0.035,0.275
3671,0.005,0.24
3672,-0.005,0.27
3673,-0.04,0.305
3674,-0.01,0.29
3675,-0.04,0.315
3676,-0.01,0.33
3677,0,0.34
3678,0,0.32
3679,0.005,0.31
3680,0.015,0.32
3681,0.005,0.315
3682,0.03,0.315
3683,-0.005,0.275
3684,-0.005,0.29
3685,0,0.295
3686,0,0.29
3687,0,0.27
3688,0.02,0.305
3689,0,0.33
3690,0.005,0.4
3691,0.005,0.535
3692,0.055,0.73
3693,0.11,1.05
3694,0.075,1.31
3695,-0.125,1.475
3696,-0.455,1.6
3697,-0.905,1.775
3698,-1.535,1.97
3699,-2.095,2.11
3700,-2.55,2.125
3701,-2.865,2.1
3702,-2.92,2.085
3703,-2.8,2.005
3704,-2.665,1.87
3705,-2.46,1.75
3706,-2.29,1.655
3707,-2.13,1.57
3708,-1.95,1.55
3709,-1.82,1.595
3710,-1.7,1.67
3711,-1.625,1.625
3712,-1.495,1.405
3713,-1.34,0.98
3714,-1.215,0.54
3715,-1.14,0.26
3716,-1.01,0.04
3717,-0.885,-0.105
3718,-0.745,-0.12
3719,-0.58,-0.07
3720,-0.41,-0.105
3721,-0.24,-0.105
3722,-0.095,-0.06
3723,0.05,-0.035
3724,0.205,-0.05
3725,0.295,-0.045
3726,0.335,-0.075
3727,0.39,-0.1
3728,0.4,-0.085
3729,0.42,-0.1
3730,0.425,-0.13
3731,0.46,-0.11
3732,0.47,-0.11
3733,0.47,-0.14
3734,0.46,-0.145
3735,0.46,-0.16
3736,0.445,-0.15
3737,0.42,-0.14
3738,0.43,-0.135
3739,0.46,-0.145
3740,0.52,-0.14
3741,0.525,-0.13
3742,0.525,-0.155
3743,0.535,-0.195
3744,0.585,-0.25
3745,0.62,-0.31
3746,0.675,-0.38
3747,0.685,-0.415
3748,0.75,-0.43
3749,0.79,-0.42
3750,0.805,-0.445
3751,0.825,-0.435
3752,0.87,-0.415
3753,0.89,-0.415
3754,0.915,-0.39
3755,0.945,-0.405
3756,0.98,-0.405
3757,1,-0.39
3758,1,-0.385
3759,1.02,-0.335
3760,0.995,-0.315
3761,0.995,-0.27
3762,1.025,-0.24
3763,0.98,-0.205
3764,0.955,-0.18
3765,0.935,-0.13
3766,0.89,-0.065
3767,0.825,-0.02
3768,0.765,-0.04
3769,0.71,-0.005
3770,0.63,-0.005
3771,0.535,-0.02
3772,0.51,-0.045
3773,0.415,-0.065
3774,0.34,-0.075
3775,0.27,-0.125
3776,0.205,-0.16
3777,0.14,-0.215
3778,0.12,-0.25
3779,0.075,-0.255
3780,0.035,-0.285
3781,0.035,-0.315
3782,0,-0.305
3783,-0.04,-0.325
3784,-0.04,-0.345
3785,-0.03,-0.33
3786,-0.025,-0.34
3787,-0.05,-0.38
3788,-0.045,-0.4
3789,-0.05,-0.385
3790,-0.02,-0.405
3791,-0.005,-0.4
3792,0.015,-0.395
3793,0,-0.355
3794,0,-0.355
3795,0,-0.355
3796,0,-0.385
3797,0.005,-0.375
3798,0,-0.4
3799,0.025,-0.405
3800,0.005,-0.37
3801,0.01,-0.32
3802,0.005,-0.325
3803,0,-0.34
3804,0.045,-0.36
3805,0.045,-0.34
3806,0.06,-0.36
3807,0.055,-0.355
3808,0.065,-0.35
3809,0.075,-0.35
3810,0.08,-0.345
3811,0.09,-0.365
3812,0.085,-0.375
3813,0.09,-0.385
3814,0.1,-0.36
3815,0.115,-0.385
3816,0.11,-0.425
3817,0.115,-0.44
3818,0.085,-0.45
3819,0.08,-0.47
3820,0.05,-0.465
3821,0.04,-0.445
3822,0.02,-0.44
3823,0.005,-0.43
3824,-0.045,-0.445
3825,-0.035,-0.49
3826,-0.08,-0.505
3827,-0.08,-0.47
3828,-0.11,-0.48
3829,-0.11,-0.515
3830,-0.115,-0.5
3831,-0.105,-0.49
3832,-0.155,-0.49
3833,-0.14,-0.48
3834,-0.135,-0.455
3835,-0.095,-0.39
3836,-0.1,-0.34
3837,-0.115,-0.285
3838,-0.08,-0.14
3839,-0.05,0.07
3840,-0.005,0.365
3841,0.07,0.705
3842,0.035,0.96
3843,-0.23,1.145
3844,-0.665,1.355
3845,-1.31,1.57
3846,-1.935,1.735
3847,-2.435,1.79
3848,-2.76,1.75
3849,-2.8,1.71
3850,-2.68,1.6
3851,-2.53,1.53
3852,-2.38,1.405
3853,-2.285,1.285
3854,-2.14,1.18
3855,-1.945,1.13
3856,-1.83,1.11
3857,-1.72,1.07
3858,-1.565,1
3859,-1.435,0.745
3860,-1.305,0.26
3861,-1.225,-0.225
3862,-1.12,-0.525
3863,-0.99,-0.68
3864,-0.845,-0.745
3865,-0.7,-0.7
3866,-0.565,-0.67
3867,-0.395,-0.665
3868,-0.21,-0.635
3869,-0.05,-0.63
3870,0.11,-0.625
3871,0.25,-0.615
3872,0.305,-0.625
3873,0.37,-0.615
3874,0.39,-0.63
3875,0.41,-0.645
3876,0.46,-0.63
3877,0.47,-0.585
3878,0.5,-0.58
3879,0.51,-0.575
3880,0.55,-0.585
3881,0.555,-0.62
3882,0.555,-0.625
3883,0.55,-0.575
3884,0.56,-0.55
3885,0.585,-0.53
3886,0.58,-0.52
3887,0.635,-0.54
3888,0.68,-0.54
3889,0.72,-0.56
3890,0.73,-0.535
3891,0.76,-0.525
3892,0.805,-0.535
3893,0.855,-0.55
3894,0.905,-0.555
3895,0.93,-0.54
3896,0.955,-0.53
3897,0.99,-0.545
3898,1.015,-0.555
3899,1.03,-0.545
3900,1.035,-0.525
3901,1,-0.53
3902,0.99,-0.525
3903,0.98,-0.46
3904,0.96,-0.415
3905,0.9,-0.39
3906,0.87,-0.36
3907,0.85,-0.31
3908,0.82,-0.27
3909,0.765,-0.19
3910,0.73,-0.19
3911,0.66,-0.155
3912,0.625,-0.14
3913,0.585,-0.1
3914,0.535,-0.13
3915,0.475,-0.105
3916,0.42,-0.08
3917,0.375,-0.06
3918,0.33,-0.095
3919,0.31,-0.08
3920,0.3,-0.09
3921,0.255,-0.095
3922,0.225,-0.13
3923,0.185,-0.105
3924,0.175,-0.075
3925,0.14,-0.015
3926,0.135,-0.03
3927,0.14,-0.04
3928,0.17,0
3929,0.16,0.01
3930,0.16,0
3931,0.16,-0.015
3932,0.165,-0.01
3933,0.145,0
3934,0.175,-0.005
3935,0.165,-0.02
3936,0.185,-0.02
3937,0.19,-0.035
3938,0.18,-0.06
3939,0.195,-0.095
3940,0.2,-0.09
3941,0.135,-0.095
3942,0.125,-0.105
3943,0.1,-0.125
3944,0.095,-0.12
3945,0.065,-0.105
3946,0.065,-0.135
3947,0.045,-0.16
3948,0.07,-0.16
3949,0.04,-0.12
3950,0,-0.145
3951,0.02,-0.145
3952,0.025,-0.155
3953,0.025,-0.145
3954,0.015,-0.125
3955,0.03,-0.15
3956,0.025,-0.16
3957,0.025,-0.09
3958,0.015,-0.055
3959,0.025,-0.06
3960,0.01,-0.04
3961,0.01,0.005
3962,0.01,0.055
3963,0.01,0.08
3964,0.02,0.11
3965,0.015,0.13
3966,0.01,0.13
3967,0.02,0.115
3968,0.035,0.145
3969,0.035,0.175
3970,0.04,0.17
3971,0.035,0.175
3972,0.05,0.19
3973,0.045,0.205
3974,0.085,0.21
3975,0.06,0.19
3976,0.09,0.205
3977,0.07,0.16
3978,0.075,0.15
3979,0.07,0.13
3980,0.075,0.155
3981,0.055,0.13
3982,0.04,0.14
3983,-0.005,0.14
3984,0.01,0.13
3985,0.01,0.115
3986,0,0.125
3987,-0.01,0.125
3988,-0.015,0.155
3989,0,0.165
3990,0.005,0.185
3991,0.01,0.165
3992,0.025,0.18
3993,0.03,0.21
3994,0.055,0.23
3995,0.035,0.24
3996,0.075,0.315
3997,0.065,0.465
3998,0.105,0.675
3999,0.185,0.93
4000,0.235,1.155
4001,0.125,1.31
4002,-0.27,1.515
4003,-0.98,1.82
4004,-1.755,2.08
4005,-2.39,2.16
4006,-2.805,2.16
4007,-2.89,2.15
4008,-2.77,2.11
4009,-2.63,2.05
4010,-2.41,2.005
4011,-2.285,1.94
4012,-2.135,1.845
4013,-1.94,1.77
4014,-1.81,1.715
4015,-1.71,1.71
4016,-1.55,1.62
4017,-1.395,1.355
4018,-1.25,0.835
4019,-1.085,0.35
4020,-0.99,0.03
4021,-0.86,-0.115
4022,-0.72,-0.195
4023,-0.615,-0.155
4024,-0.435,-0.105
4025,-0.245,-0.075
4026,-0.065,-0.055
4027,0.11,-0.05
4028,0.29,-0.07
4029,0.395,-0.07
4030,0.49,-0.06
4031,0.5,-0.075
4032,0.535,-0.07
4033,0.55,-0.065
4034,0.58,-0.065
4035,0.61,-0.045
4036,0.62,-0.01
4037,0.68,0.015
4038,0.68,0.035
4039,0.74,0.015
4040,0.76,0.005
4041,0.8,0.025
4042,0.82,0.055
4043,0.87,0.075
4044,0.9,0.11
4045,0.925,0.13
4046,0.965,0.125
4047,1.01,0.135
4048,1.08,0.125
4049,1.105,0.13
4050,1.125,0.12
4051,1.18,0.11
4052,1.235,0.12
4053,1.285,0.125
4054,1.295,0.11
4055,1.33,0.105
4056,1.355,0.12
4057,1.365,0.135
4058,1.39,0.13
4059,1.41,0.165
4060,1.39,0.17
4061,1.35,0.19
4062,1.32,0.235
4063,1.3,0.235
4064,1.285,0.315
4065,1.24,0.34
4066,1.175,0.345
4067,1.105,0.43
4068,0.98,0.43
4069,0.89,0.455
4070,0.82,0.47
4071,0.75,0.475
4072,0.715,0.495
4073,0.62,0.48
4074,0.565,0.46
4075,0.5,0.475
4076,0.445,0.465
4077,0.395,0.475
4078,0.33,0.455
4079,0.3,0.455
4080,0.285,0.42
4081,0.26,0.405
4082,0.225,0.42
4083,0.19,0.415
4084,0.17,0.445
4085,0.175,0.46
4086,0.19,0.45
4087,0.21,0.465
4088,0.22,0.475
4089,0.23,0.47
4090,0.25,0.465
4091,0.245,0.465
4092,0.24,0.48
4093,0.255,0.47
4094,0.28,0.47
4095,0.285,0.46
4096,0.3,0.465
4097,0.31,0.45
4098,0.305,0.42
4099,0.325,0.415
4100,0.35,0.45
4101,0.33,0.435
4102,0.33,0.395
4103,0.33,0.37
4104,0.33,0.395
4105,0.345,0.37
4106,0.345,0.33
4107,0.355,0.32
4108,0.345,0.325
4109,0.305,0.31
4110,0.28,0.32
4111,0.275,0.32
4112,0.24,0.355
4113,0.225,0.365
4114,0.22,0.35
4115,0.21,0.36
4116,0.2,0.38
4117,0.17,0.4
4118,0.14,0.395
4119,0.145,0.405
4120,0.16,0.425
4121,0.17,0.415
4122,0.155,0.39
4123,0.145,0.4
4124,0.15,0.44
4125,0.145,0.46
4126,0.165,0.485
4127,0.2,0.49
4128,0.21,0.515
4129,0.18,0.525
4130,0.185,0.535
4131,0.19,0.535
4132,0.215,0.57
4133,0.24,0.56
4134,0.23,0.54
4135,0.225,0.54
4136,0.21,0.59
4137,0.23,0.595
4138,0.23,0.56
4139,0.245,0.575
4140,0.225,0.58
4141,0.235,0.575
4142,0.23,0.585
4143,0.245,0.565
4144,0.24,0.585
4145,0.225,0.56
4146,0.2,0.565
4147,0.19,0.575
4148,0.175,0.555
4149,0.17,0.57
4150,0.15,0.59
4151,0.145,0.57
4152,0.15,0.57
4153,0.145,0.555
4154,0.14,0.555
4155,0.14,0.58
4156,0.14,0.58
4157,0.14,0.615
4158,0.155,0.645
4159,0.165,0.62
4160,0.2,0.57
4161,0.17,0.575
4162,0.18,0.645
4163,0.17,0.655
4164,0.155,0.65
4165,0.155,0.67
4166,0.17,0.66
4167,0.19,0.675
4168,0.19,0.675
4169,0.16,0.665
4170,0.2,0.69
4171,0.21,0.73
4172,0.2,0.69
4173,0.22,0.7
4174,0.205,0.685
4175,0.225,0.69
4176,0.21,0.655
4177,0.22,0.655
4178,0.215,0.665
4179,0.23,0.655
4180,0.2,0.615
4181,0.23,0.59
4182,0.24,0.58
4183,0.215,0.585
4184,0.19,0.58
4185,0.19,0.56
4186,0.175,0.56
4187,0.155,0.55
4188,0.12,0.575
4189,0.08,0.565
4190,0.11,0.58
4191,0.095,0.615
4192,0.085,0.625
4193,0.095,0.605
4194,0.115,0.58
4195,0.13,0.655
4196,0.115,0.765
4197,0.135,0.885
4198,0.175,1.035
4199,0.29,1.25
4200,0.345,1.445
4201,0.205,1.59
4202,-0.18,1.75
4203,-0.825,2.06
4204,-1.605,2.31
4205,-2.195,2.425
4206,-2.705,2.435
4207,-2.88,2.465
4208,-2.825,2.485
4209,-2.685,2.415
4210,-2.48,2.33
4211,-2.32,2.26
4212,-2.18,2.16
4213,-1.96,2.04
4214,-1.76,1.92
4215,-1.63,1.88
4216,-1.505,1.825
4217,-1.395,1.63
4218,-1.24,1.215
4219,-1.105,0.77
4220,-1.005,0.425
4221,-0.865,0.225
4222,-0.71,0.155
4223,-0.55,0.18
4224,-0.42,0.255
4225,-0.235,0.28
4226,-0.035,0.275
4227,0.165,0.295
4228,0.345,0.32
4229,0.46,0.32
4230,0.55,0.33
4231,0.58,0.335
4232,0.6,0.325
4233,0.62,0.34
4234,0.63,0.335
4235,0.665,0.355
4236,0.685,0.345
4237,0.71,0.35
4238,0.715,0.365
4239,0.715,0.395
4240,0.755,0.39
4241,0.745,0.415
4242,0.745,0.46
4243,0.755,0.46
4244,0.815,0.475
4245,0.86,0.455
4246,0.885,0.49
4247,0.95,0.495
4248,0.98,0.455
4249,0.975,0.475
4250,1.015,0.475
4251,1.055,0.475
4252,1.105,0.48
4253,1.13,0.48
4254,1.155,0.465
4255,1.2,0.47
4256,1.22,0.465
4257,1.255,0.47
4258,1.26,0.44
4259,1.275,0.45
4260,1.27,0.45
4261,1.26,0.48
4262,1.245,0.5
4263,1.245,0.545
4264,1.21,0.555
4265,1.165,0.565
4266,1.12,0.595
4267,1.07,0.635
4268,1.03,0.665
4269,0.97,0.675
4270,0.92,0.7
4271,0.87,0.72
4272,0.82,0.775
4273,0.735,0.75
4274,0.68,0.795
4275,0.585,0.805
4276,0.535,0.79
4277,0.485,0.76
4278,0.435,0.73
4279,0.365,0.725
4280,0.325,0.705
4281,0.24,0.69
4282,0.17,0.685
4283,0.125,0.71
4284,0.09,0.69
4285,0.06,0.67
4286,0.055,0.66
4287,0.035,0.705
4288,0.05,0.675
4289,0.04,0.69
4290,0.035,0.68
4291,0.05,0.7
4292,0.09,0.71
4293,0.09,0.71
4294,0.085,0.7
4295,0.085,0.71
4296,0.11,0.75
4297,0.11,0.705
4298,0.15,0.65
4299,0.16,0.64
4300,0.155,0.64
4301,0.185,0.635
4302,0.18,0.59
4303,0.205,0.605
4304,0.2,0.635
4305,0.195,0.615
4306,0.17,0.595
4307,0.2,0.6
4308,0.19,0.605
4309,0.205,0.605
4310,0.2,0.565
4311,0.195,0.575
4312,0.22,0.585
4313,0.185,0.55
4314,0.175,0.54
4315,0.195,0.54
4316,0.17,0.57
4317,0.165,0.575
4318,0.155,0.545
4319,0.135,0.545
4320,0.11,0.535
4321,0.115,0.55
4322,0.09,0.555
4323,0.06,0.57
4324,0.055,0.585
4325,0.06,0.6
4326,0.065,0.59
4327,0.06,0.59
4328,0.09,0.6
4329,0.09,0.635
4330,0.095,0.64
4331,0.095,0.665
4332,0.1,0.675
4333,0.12,0.675
4334,0.115,0.68
4335,0.115,0.69
4336,0.145,0.72
4337,0.135,0.72
4338,0.135,0.76
4339,0.145,0.825
4340,0.145,0.98
4341,0.185,1.25
4342,0.255,1.57
4343,0.265,1.845
4344,0.1,1.99
4345,-0.305,2.14
4346,-0.94,2.315
4347,-1.64,2.52
4348,-2.24,2.61
4349,-2.67,2.61
4350,-2.84,2.54
4351,-2.74,2.465
4352,-2.575,2.325
4353,-2.405,2.225
4354,-2.28,2.1
4355,-2.185,1.945
4356,-1.985,1.87
4357,-1.845,1.83
4358,-1.735,1.835
4359,-1.65,1.815
4360,-1.485,1.66
4361,-1.355,1.31
4362,-1.24,0.895
4363,-1.145,0.655
4364,-0.995,0.475
4365,-0.82,0.365
4366,-0.68,0.335
4367,-0.505,0.315
4368,-0.28,0.305
4369,-0.08,0.33
4370,0.05,0.34
4371,0.21,0.345
4372,0.365,0.35
4373,0.475,0.36
4374,0.52,0.355
4375,0.57,0.33
4376,0.58,0.325
4377,0.615,0.295
4378,0.635,0.225
4379,0.675,0.205
4380,0.725,0.24
4381,0.75,0.23
4382,0.755,0.19
4383,0.77,0.165
4384,0.78,0.165
4385,0.78,0.17
4386,0.82,0.135
4387,0.84,0.08
4388,0.855,0.09
4389,0.86,0.09
4390,0.87,0.065
4391,0.855,-0.01
4392,0.89,-0.045
4393,0.915,-0.115
4394,0.92,-0.13
4395,0.95,-0.14
4396,0.995,-0.2
4397,1.005,-0.225
4398,1.03,-0.2
4399,1.055,-0.185
4400,1.085,-0.225
4401,1.105,-0.21
4402,1.09,-0.205
4403,1.07,-0.195
4404,1.1,-0.155
4405,1.095,-0.1
4406,1.055,-0.075
4407,1.06,-0.03
4408,1.035,0
4409,0.99,0.07
4410,0.96,0.115
4411,0.92,0.14
4412,0.86,0.165
4413,0.84,0.2
4414,0.78,0.21
4415,0.72,0.21
4416,0.665,0.21
4417,0.63,0.18
4418,0.56,0.175
4419,0.48,0.155
4420,0.42,0.115
4421,0.36,0.1
4422,0.33,0.055
4423,0.29,0.03
4424,0.28,0.04
4425,0.255,0.055
4426,0.23,0.05
4427,0.225,0.025
4428,0.2,-0.02
4429,0.215,-0.025
4430,0.19,-0.035
4431,0.165,-0.03
4432,0.16,-0.045
4433,0.145,-0.02
4434,0.16,-0.005
4435,0.155,-0.04
4436,0.16,-0.07
4437,0.16,-0.05
4438,0.145,-0.03
4439,0.165,-0.015
4440,0.14,-0.045
4441,0.18,-0.09
4442,0.175,-0.08
4443,0.18,-0.06
4444,0.185,-0.05
4445,0.18,-0.015
4446,0.18,0.035
4447,0.175,0.175
4448,0.155,0.3
4449,0.22,0.385
4450,0.215,0.37
4451,0.225,0.38
4452,0.24,0.42
4453,0.22,0.405
4454,0.225,0.4
4455,0.225,0.44
4456,0.2,0.47
4457,0.21,0.485
4458,0.21,0.49
4459,0.195,0.48
4460,0.195,0.48
4461,0.175,0.48
4462,0.19,0.505
4463,0.21,0.51
4464,0.18,0.52
4465,0.16,0.495
4466,0.16,0.485
4467,0.155,0.495
4468,0.16,0.515
4469,0.125,0.5
4470,0.12,0.48
4471,0.085,0.435
4472,0.075,0.445
4473,0.055,0.465
4474,0.035,0.495
4475,0.05,0.505
4476,0.06,0.55
4477,0.075,0.535
4478,0.075,0.55
4479,0.11,0.615
4480,0.12,0.73
4481,0.14,0.92
4482,0.195,1.185
4483,0.275,1.465
4484,0.24,1.685
4485,0.005,1.855
4486,-0.405,2
4487,-1.035,2.19
4488,-1.675,2.425
4489,-2.175,2.565
4490,-2.605,2.585
4491,-2.745,2.58
4492,-2.64,2.6
4493,-2.49,2.535
4494,-2.295,2.45
4495,-2.13,2.355
4496,-2.05,2.265
4497,-1.87,2.185
4498,-1.685,2.15
4499,-1.55,2.1
4500,-1.455,2.12
4501,-1.325,2.055
4502,-1.19,1.715
4503,-1.08,1.2
4504,-0.995,0.77
4505,-0.855,0.5
4506,-0.735,0.305
4507,-0.625,0.165
4508,-0.485,0.135
4509,-0.35,0.165
4510,-0.175,0.18
4511,0,0.195
4512,0.195,0.215
4513,0.365,0.235
4514,0.455,0.23
4515,0.49,0.205
4516,0.54,0.19
4517,0.58,0.235
4518,0.605,0.23
4519,0.615,0.21
4520,0.64,0.225
4521,0.66,0.23
4522,0.685,0.225
4523,0.7,0.235
4524,0.725,0.225
4525,0.74,0.245
4526,0.775,0.26
4527,0.795,0.29
4528,0.83,0.27
4529,0.87,0.25
4530,0.925,0.28
4531,0.925,0.295
4532,0.96,0.335
4533,0.98,0.33
4534,1.015,0.285
4535,1.07,0.27
4536,1.115,0.3
4537,1.17,0.3
4538,1.175,0.335
4539,1.235,0.31
4540,1.245,0.315
4541,1.26,0.32
4542,1.265,0.335
4543,1.3,0.3
4544,1.3,0.28
4545,1.255,0.3
4546,1.235,0.35
4547,1.225,0.385
4548,1.185,0.44
4549,1.18,0.455
4550,1.145,0.485
4551,1.1,0.515
4552,1.085,0.55
4553,1.015,0.59
4554,0.955,0.615
4555,0.915,0.635
4556,0.85,0.66
4557,0.805,0.67
4558,0.74,0.665
4559,0.695,0.675
4560,0.65,0.69
4561,0.59,0.71
4562,0.555,0.675
4563,0.485,0.605
4564,0.435,0.57
4565,0.415,0.545
4566,0.415,0.55
4567,0.39,0.57
4568,0.36,0.575
4569,0.335,0.57
4570,0.35,0.56
4571,0.375,0.48
4572,0.38,0.46
4573,0.415,0.485
4574,0.405,0.515
4575,0.41,0.505
4576,0.43,0.5
4577,0.43,0.5
4578,0.445,0.48
4579,0.485,0.455
4580,0.495,0.45
4581,0.5,0.445
4582,0.52,0.425
4583,0.53,0.375
4584,0.51,0.37
4585,0.505,0.355
4586,0.465,0.345
4587,0.445,0.32
4588,0.45,0.325
4589,0.44,0.27
4590,0.42,0.225
4591,0.45,0.21
4592,0.48,0.18
4593,0.45,0.17
4594,0.46,0.155
4595,0.465,0.21
4596,0.435,0.315
4597,0.435,0.285
4598,0.425,0.14
4599,0.445,-0.005
4600,0.43,-0.09
4601,0.44,-0.13
4602,0.48,-0.115
4603,0.485,-0.065
4604,0.495,-0.065
4605,0.49,-0.07
4606,0.49,-0.07
4607,0.485,-0.11
4608,0.495,-0.175
4609,0.5,-0.185
4610,0.495,-0.215
4611,0.495,-0.21
4612,0.485,-0.235
4613,0.475,-0.295
4614,0.475,-0.31
4615,0.49,-0.295
4616,0.475,-0.32
4617,0.48,-0.345
4618,0.47,-0.365
4619,0.445,-0.355
4620,0.455,-0.355
4621,0.45,-0.36
4622,0.46,-0.34
4623,0.45,-0.365
4624,0.43,-0.385
4625,0.39,-0.41
4626,0.365,-0.435
4627,0.355,-0.42
4628,0.34,-0.41
4629,0.37,-0.42
4630,0.35,-0.45
4631,0.385,-0.47
4632,0.395,-0.46
4633,0.435,-0.44
