Order,ECG1,ECG2
3352,0.39,0.14
3353,0.36,0.125
3354,0.335,0.09
3355,0.295,0.085
3356,0.265,0.06
3357,0.21,0.03
3358,0.18,0.005
3359,0.165,0.01
3360,0.14,0.015
3361,0.125,-0.015
3362,0.095,-0.065
3363,0.075,-0.07
3364,0.055,-0.085
3365,0.07,-0.085
3366,0.06,-0.12
3367,0.05,-0.145
3368,0.06,-0.15
3369,0.04,-0.13
3370,0.04,-0.14
3371,0.045,-0.12
3372,0.045,-0.12
3373,0.04,-0.12
3374,0.075,-0.14
3375,0.055,-0.135
3376,0.06,-0.17
3377,0.095,-0.16
3378,0.09,-0.16
3379,0.04,-0.13
3380,0.015,-0.11
3381,-0.01,-0.095
3382,0,-0.12
3383,-0.03,-0.145
3384,-0.035,-0.13
3385,-0.045,-0.1
3386,-0.015,-0.095
3387,-0.03,-0.085
3388,-0.04,-0.08
3389,-0.045,-0.075
3390,-0.04,-0.12
3391,-0.055,-0.105
3392,-0.055,-0.1
3393,-0.05,-0.1
3394,-0.015,-0.1
3395,-0.04,-0.14
3396,-0.055,-0.145
3397,-0.05,-0.105
3398,-0.035,-0.125
3399,-0.07,-0.12
3400,-0.055,-0.14
3401,-0.065,-0.12
3402,-0.04,-0.15
3403,-0.07,-0.14
3404,-0.055,-0.16
3405,-0.045,-0.155
3406,-0.04,-0.155
3407,-0.06,-0.165
3408,-0.04,-0.18
3409,-0.03,-0.15
3410,-0.025,-0.125
3411,-0.04,-0.14
3412,-0.05,-0.135
3413,-0.05,-0.13
3414,-0.05,-0.125
3415,-0.07,-0.105
3416,-0.08,-0.115
3417,-0.095,-0.1
3418,-0.14,-0.065
3419,-0.135,-0.035
3420,-0.105,-0.04
3421,-0.095,-0.06
3422,-0.11,-0.05
3423,-0.125,-0.07
3424,-0.12,-0.085
3425,-0.12,-0.06
3426,-0.105,-0.045
3427,-0.115,-0.06
3428,-0.1,-0.05
3429,-0.095,-0.05
3430,-0.07,-0.06
3431,-0.06,-0.065
3432,-0.105,-0.07
3433,-0.065,-0.095
3434,-0.075,-0.075
3435,-0.1,-0.085
3436,-0.05,-0.105
3437,-0.085,-0.095
3438,-0.085,-0.075
3439,-0.075,-0.09
3440,-0.08,-0.12
3441,-0.09,-0.13
3442,-0.085,-0.11
3443,-0.08,-0.12
3444,-0.06,-0.11
3445,-0.055,-0.115
3446,-0.035,-0.085
3447,-0.01,-0.09
3448,-0.025,-0.11
3449,-0.025,-0.12
3450,-0.05,-0.115
3451,-0.055,-0.095
3452,-0.08,-0.075
3453,-0.09,-0.06
3454,-0.1,-0.045
3455,-0.1,-0.08
3456,-0.09,-0.06
3457,-0.075,-0.025
3458,-0.07,-0.005
3459,-0.075,-0.015
3460,-0.09,-0.015
3461,-0.095,0.005
3462,-0.095,0.025
3463,-0.095,-0.015
3464,-0.07,-0.025
3465,-0.09,-0.035
3466,-0.06,-0.025
3467,-0.07,-0.015
3468,-0.065,-0.02
3469,-0.065,-0.035
3470,-0.08,-0.08
3471,-0.085,-0.06
3472,-0.095,-0.035
3473,-0.09,-0.06
3474,-0.075,-0.09
3475,-0.11,-0.12
3476,-0.075,-0.115
3477,-0.105,-0.11
3478,-0.105,-0.11
3479,-0.08,-0.125
3480,-0.055,-0.12
3481,-0.095,-0.14
3482,-0.065,-0.12
3483,-0.06,-0.125
3484,-0.05,-0.1
3485,-0.055,-0.11
3486,-0.03,-0.11
3487,-0.06,-0.09
3488,-0.055,-0.07
3489,-0.085,-0.055
3490,-0.095,-0.04
3491,-0.11,-0.025
3492,-0.125,0.015
3493,-0.11,0
3494,-0.095,0.005
3495,-0.09,0.015
3496,-0.105,0
3497,-0.115,0
3498,-0.1,0.045
3499,-0.075,0.085
3500,-0.08,0.21
3501,-0.08,0.415
3502,-0.07,0.72
3503,-0.04,1.075
3504,0.035,1.33
3505,-0.045,1.475
3506,-0.32,1.605
3507,-0.83,1.755
3508,-1.475,1.875
3509,-2.115,1.845
3510,-2.645,1.725
3511,-2.975,1.66
3512,-2.97,1.565
3513,-2.805,1.415
3514,-2.6,1.3
3515,-2.465,1.155
3516,-2.325,1.01
3517,-2.135,0.93
3518,-1.975,0.885
3519,-1.87,0.855
3520,-1.75,0.83
3521,-1.63,0.6
3522,-1.525,0.215
3523,-1.395,-0.09
3524,-1.305,-0.265
3525,-1.195,-0.355
3526,-1.09,-0.375
3527,-0.94,-0.355
3528,-0.785,-0.325
3529,-0.575,-0.29
3530,-0.39,-0.265
3531,-0.215,-0.24
3532,-0.07,-0.185
3533,0.055,-0.17
3534,0.14,-0.185
3535,0.2,-0.175
3536,0.23,-0.18
3537,0.265,-0.17
3538,0.295,-0.175
3539,0.32,-0.185
3540,0.34,-0.185
3541,0.4,-0.155
3542,0.37,-0.16
3543,0.38,-0.18
3544,0.385,-0.145
3545,0.43,-0.135
3546,0.435,-0.14
3547,0.44,-0.16
3548,0.455,-0.12
3549,0.475,-0.09
3550,0.485,-0.1
3551,0.51,-0.115
3552,0.53,-0.12
3553,0.56,-0.11
3554,0.56,-0.095
3555,0.61,-0.07
3556,0.63,-0.085
3557,0.66,-0.09
3558,0.66,-0.13
3559,0.675,-0.135
3560,0.695,-0.13
3561,0.725,-0.12
3562,0.75,-0.09
3563,0.75,-0.08
3564,0.76,-0.065
3565,0.78,-0.05
3566,0.81,-0.06
3567,0.835,-0.045
3568,0.84,-0.05
3569,0.85,-0.025
3570,0.85,0.02
3571,0.855,0.05
3572,0.845,0.05
3573,0.825,0.1
3574,0.785,0.125
3575,0.77,0.11
3576,0.725,0.11
3577,0.66,0.115
3578,0.635,0.115
3579,0.58,0.125
3580,0.535,0.14
3581,0.49,0.14
3582,0.43,0.105
3583,0.38,0.06
3584,0.35,0.06
3585,0.3,0.05
3586,0.255,0.035
3587,0.245,0.02
3588,0.205,-0.005
3589,0.185,-0.03
3590,0.18,-0.03
3591,0.145,-0.01
3592,0.135,-0.02
3593,0.105,-0.035
3594,0.08,-0.06
3595,0.08,-0.105
3596,0.05,-0.125
3597,0.03,-0.125
3598,0.02,-0.11
3599,-0.025,-0.11
3600,-0.05,-0.125
3601,-0.05,-0.105
3602,-0.055,-0.105
3603,-0.045,-0.125
3604,-0.04,-0.12
3605,-0.04,-0.095
3606,-0.05,-0.09
3607,-0.035,-0.09
3608,-0.02,-0.115
3609,-0.02,-0.12
3610,0,-0.13
3611,0,-0.11
3612,0.035,-0.125
3613,0.015,-0.14
3614,0.01,-0.135
3615,0.04,-0.16
3616,0.04,-0.17
3617,0.025,-0.205
3618,0.04,-0.22
3619,0.01,-0.21
3620,0.025,-0.23
3621,0,-0.25
3622,0.005,-0.245
3623,-0.005,-0.235
3624,-0.01,-0.245
3625,-0.015,-0.235
3626,0,-0.185
3627,0,-0.185
3628,0,-0.17
3629,0.01,-0.195
3630,0.02,-0.195
3631,0.025,-0.18
3632,0.025,-0.2
3633,0.025,-0.145
3634,0.015,-0.11
3635,-0.005,-0.12
3636,-0.03,-0.115
3637,-0.035,-0.135
3638,-0.03,-0.135
3639,-0.055,-0.09
3640,-0.045,-0.125
3641,-0.085,-0.12
3642,-0.08,-0.105
3643,-0.08,-0.07
3644,-0.07,-0.085
3645,-0.075,-0.085
3646,-0.065,-0.105
3647,-0.055,-0.085
3648,-0.045,-0.105
3649,-0.04,-0.1
3650,-0.055,-0.075
3651,-0.05,-0.065
3652,-0.06,-0.07
3653,-0.065,-0.1
3654,-0.05,-0.12
3655,-0.05,-0.13
3656,-0.055,-0.14
3657,-0.045,-0.15
3658,-0.065,-0.13
3659,-0.04,-0.13
3660,-0.06,-0.15
3661,-0.04,-0.13
3662,-0.065,-0.14
3663,-0.05,-0.125
3664,-0.06,-0.12
3665,-0.06,-0.14
3666,-0.075,-0.145
3667,-0.09,-0.145
3668,-0.05,-0.12
3669,-0.07,-0.1
3670,-0.07,-0.11
3671,-0.08,-0.065
3672,-0.05,-0.055
3673,-0.04,-0.04
3674,-0.01,-0.04
3675,-0.005,-0.01
3676,-0.015,-0.02
3677,-0.005,-0.025
3678,-0.025,-0.04
3679,-0.01,-0.03
3680,-0.015,-0.025
3681,-0.045,-0.015
3682,-0.05,-0.03
3683,-0.065,-0.03
3684,-0.085,-0.02
3685,-0.05,-0.025
3686,-0.075,-0.035
3687,-0.065,-0.03
3688,-0.025,-0.06
3689,-0.01,-0.04
3690,-0.03,-0.08
3691,-0.035,-0.09
3692,-0.05,-0.115
3693,-0.045,-0.11
3694,-0.065,-0.12
3695,-0.045,-0.12
3696,-0.06,-0.11
3697,-0.055,-0.095
3698,-0.05,-0.105
3699,-0.085,-0.085
3700,-0.045,-0.035
3701,-0.04,0.015
3702,-0.07,0.13
3703,-0.07,0.255
3704,-0.025,0.475
3705,0.005,0.79
3706,0.065,1.015
3707,0,1.135
3708,-0.265,1.295
3709,-0.74,1.5
3710,-1.39,1.635
3711,-2.01,1.69
3712,-2.55,1.625
3713,-2.91,1.55
3714,-2.97,1.485
3715,-2.815,1.425
3716,-2.625,1.34
3717,-2.48,1.235
3718,-2.375,1.115
3719,-2.21,1.045
3720,-2.04,0.99
3721,-1.915,0.925
3722,-1.8,0.85
3723,-1.67,0.625
3724,-1.525,0.235
3725,-1.4,-0.185
3726,-1.3,-0.42
3727,-1.185,-0.49
3728,-1.065,-0.49
3729,-0.945,-0.425
3730,-0.805,-0.39
3731,-0.63,-0.375
3732,-0.435,-0.345
3733,-0.27,-0.3
3734,-0.105,-0.27
3735,0.055,-0.28
3736,0.175,-0.305
3737,0.26,-0.31
3738,0.29,-0.315
3739,0.335,-0.27
3740,0.375,-0.27
3741,0.405,-0.275
3742,0.41,-0.3
3743,0.41,-0.265
3744,0.45,-0.24
3745,0.435,-0.22
3746,0.46,-0.205
3747,0.465,-0.19
3748,0.485,-0.165
3749,0.525,-0.17
3750,0.55,-0.175
3751,0.55,-0.155
3752,0.575,-0.135
3753,0.6,-0.12
3754,0.595,-0.13
3755,0.63,-0.115
3756,0.675,-0.105
3757,0.71,-0.125
3758,0.745,-0.135
3759,0.75,-0.13
3760,0.795,-0.145
3761,0.81,-0.12
3762,0.84,-0.12
3763,0.885,-0.11
3764,0.925,-0.1
3765,0.945,-0.12
3766,0.98,-0.15
3767,0.965,-0.155
3768,0.98,-0.15
3769,1.005,-0.15
3770,1.02,-0.16
3771,0.995,-0.175
3772,0.975,-0.165
3773,0.975,-0.145
3774,0.93,-0.14
3775,0.92,-0.13
3776,0.835,-0.09
3777,0.795,-0.06
3778,0.79,-0.06
3779,0.715,-0.075
3780,0.65,-0.065
3781,0.615,-0.055
3782,0.595,-0.005
3783,0.5,0.045
3784,0.455,0.035
3785,0.4,0.075
3786,0.41,0.085
3787,0.395,0.065
3788,0.365,0.055
3789,0.35,0.055
3790,0.32,0.06
3791,0.29,0.05
3792,0.27,0.02
3793,0.25,0.035
3794,0.235,0.045
3795,0.2,0.02
3796,0.205,0.01
3797,0.19,0.02
3798,0.185,0.02
3799,0.175,0.015
3800,0.175,-0.005
3801,0.165,-0.005
3802,0.19,0
3803,0.2,-0.025
3804,0.165,-0.05
3805,0.18,-0.07
3806,0.175,-0.08
3807,0.18,-0.09
3808,0.17,-0.115
3809,0.15,-0.115
3810,0.145,-0.12
3811,0.12,-0.12
3812,0.12,-0.125
3813,0.09,-0.14
3814,0.05,-0.14
3815,0.03,-0.155
3816,-0.005,-0.165
3817,-0.04,-0.195
3818,-0.045,-0.205
3819,-0.065,-0.195
3820,-0.075,-0.16
3821,-0.09,-0.16
3822,-0.09,-0.15
3823,-0.095,-0.125
3824,-0.065,-0.12
3825,-0.035,-0.11
3826,-0.05,-0.125
3827,-0.04,-0.115
3828,-0.03,-0.065
3829,-0.035,-0.075
3830,-0.045,-0.085
3831,-0.025,-0.08
3832,-0.025,-0.05
3833,-0.025,-0.04
3834,-0.02,-0.03
3835,-0.035,-0.005
3836,0,0
3837,0.015,-0.005
3838,0.015,0
3839,0.02,-0.01
3840,0.025,-0.005
3841,0.015,-0.015
3842,0.035,0
3843,0.03,0.055
3844,0.055,0.15
3845,0.035,0.27
3846,0.075,0.455
3847,0.095,0.685
3848,0.155,0.91
3849,0.18,1.075
3850,0.005,1.24
3851,-0.34,1.42
3852,-0.93,1.6
3853,-1.625,1.68
3854,-2.175,1.665
3855,-2.62,1.61
3856,-2.845,1.57
3857,-2.83,1.505
3858,-2.71,1.415
3859,-2.575,1.34
3860,-2.46,1.19
3861,-2.34,1.045
3862,-2.22,0.96
3863,-2.095,0.885
3864,-1.945,0.81
3865,-1.85,0.715
3866,-1.735,0.505
3867,-1.61,0.215
3868,-1.485,-0.1
3869,-1.39,-0.305
3870,-1.28,-0.37
3871,-1.165,-0.38
3872,-1.01,-0.34
3873,-0.855,-0.315
3874,-0.675,-0.325
3875,-0.485,-0.3
3876,-0.28,-0.27
3877,-0.09,-0.275
3878,0.065,-0.27
3879,0.185,-0.285
3880,0.265,-0.29
3881,0.33,-0.28
3882,0.35,-0.29
3883,0.375,-0.3
3884,0.405,-0.29
3885,0.44,-0.255
3886,0.445,-0.225
3887,0.445,-0.21
3888,0.485,-0.16
3889,0.525,-0.145
3890,0.555,-0.15
3891,0.58,-0.16
3892,0.61,-0.155
3893,0.62,-0.145
3894,0.645,-0.13
3895,0.63,-0.095
3896,0.66,-0.08
3897,0.68,-0.06
3898,0.68,-0.045
3899,0.75,-0.045
3900,0.77,-0.04
3901,0.805,-0.04
3902,0.81,-0.055
3903,0.84,-0.08
3904,0.855,-0.085
3905,0.865,-0.105
3906,0.88,-0.125
3907,0.85,-0.14
3908,0.835,-0.155
3909,0.83,-0.155
3910,0.825,-0.13
3911,0.83,-0.14
3912,0.835,-0.145
3913,0.835,-0.17
3914,0.82,-0.155
3915,0.825,-0.13
3916,0.83,-0.14
3917,0.82,-0.13
3918,0.805,-0.12
3919,0.8,-0.12
3920,0.765,-0.13
3921,0.71,-0.12
3922,0.69,-0.12
3923,0.66,-0.095
3924,0.59,-0.1
3925,0.51,-0.095
3926,0.465,-0.075
3927,0.44,-0.075
3928,0.39,-0.07
3929,0.31,-0.1
3930,0.27,-0.1
3931,0.255,-0.135
3932,0.205,-0.15
3933,0.175,-0.135
3934,0.145,-0.12
3935,0.1,-0.1
3936,0.075,-0.09
3937,0.07,-0.085
3938,0.075,-0.09
3939,0.07,-0.08
3940,0.08,-0.07
3941,0.08,-0.07
3942,0.065,-0.045
3943,0.09,-0.035
3944,0.1,-0.02
3945,0.115,-0.01
3946,0.12,-0.005
3947,0.12,-0.005
3948,0.125,0.005
3949,0.15,0.02
3950,0.14,0.02
3951,0.16,0.02
3952,0.165,0.03
3953,0.205,0.01
3954,0.2,-0.03
3955,0.185,-0.07
3956,0.18,-0.075
3957,0.17,-0.1
3958,0.105,-0.15
3959,0.065,-0.175
3960,0.03,-0.18
3961,0.02,-0.175
3962,0,-0.17
3963,-0.03,-0.175
3964,-0.04,-0.185
3965,-0.065,-0.18
3966,-0.055,-0.185
3967,-0.075,-0.145
3968,-0.08,-0.155
3969,-0.05,-0.175
3970,-0.075,-0.195
3971,-0.075,-0.175
3972,-0.05,-0.135
3973,-0.06,-0.14
3974,-0.095,-0.115
3975,-0.085,-0.105
3976,-0.07,-0.095
3977,-0.025,-0.105
3978,-0.035,-0.075
3979,-0.02,-0.06
3980,-0.04,-0.05
3981,-0.05,-0.04
3982,-0.01,-0.06
3983,-0.01,-0.045
3984,-0.025,-0.05
3985,-0.02,-0.04
3986,0,-0.05
3987,0,-0.05
3988,-0.02,-0.03
3989,-0.02,-0.04
3990,-0.015,-0.06
3991,-0.005,-0.045
3992,-0.01,-0.045
3993,-0.005,-0.03
3994,0.005,-0.08
3995,0.025,-0.115
3996,0.03,-0.125
3997,0.04,-0.125
3998,0.03,-0.11
3999,0.05,-0.105
4000,0.06,-0.08
4001,0.04,-0.08
4002,0.02,-0.095
4003,0.025,-0.08
4004,0.015,-0.095
4005,0,-0.085
4006,-0.02,-0.095
4007,-0.005,-0.14
4008,-0.02,-0.16
4009,-0.04,-0.15
4010,-0.075,-0.1
4011,-0.085,-0.11
4012,-0.085,-0.12
4013,-0.1,-0.115
4014,-0.07,-0.09
4015,-0.05,-0.075
4016,-0.035,-0.065
4017,-0.045,-0.045
4018,-0.015,-0.035
4019,-0.03,-0.035
4020,-0.015,-0.05
4021,-0.025,-0.03
4022,-0.03,-0.015
4023,-0.015,0
4024,-0.005,0.035
4025,0,0.12
4026,-0.015,0.25
4027,-0.02,0.425
4028,-0.02,0.64
4029,0.07,0.87
4030,0.12,1.005
4031,0.065,1.125
4032,-0.21,1.26
4033,-0.665,1.4
4034,-1.28,1.525
4035,-1.91,1.535
4036,-2.43,1.52
4037,-2.795,1.43
4038,-2.905,1.37
4039,-2.8,1.29
4040,-2.61,1.255
4041,-2.46,1.14
4042,-2.33,1.015
4043,-2.21,0.895
4044,-2.015,0.845
4045,-1.865,0.74
4046,-1.755,0.66
4047,-1.655,0.57
4048,-1.545,0.385
4049,-1.445,0.11
4050,-1.37,-0.19
4051,-1.29,-0.4
4052,-1.205,-0.465
4053,-1.1,-0.46
4054,-0.94,-0.395
4055,-0.795,-0.36
4056,-0.645,-0.315
4057,-0.49,-0.29
4058,-0.32,-0.245
4059,-0.145,-0.245
4060,0.02,-0.23
4061,0.155,-0.21
4062,0.265,-0.21
4063,0.315,-0.205
4064,0.35,-0.195
4065,0.36,-0.2
4066,0.395,-0.2
4067,0.42,-0.235
4068,0.44,-0.215
4069,0.465,-0.21
4070,0.49,-0.215
4071,0.495,-0.225
4072,0.505,-0.225
4073,0.53,-0.23
4074,0.545,-0.22
4075,0.56,-0.215
4076,0.58,-0.205
4077,0.575,-0.22
4078,0.605,-0.21
4079,0.64,-0.205
4080,0.635,-0.185
4081,0.67,-0.165
4082,0.695,-0.16
4083,0.725,-0.13
4084,0.75,-0.165
4085,0.79,-0.18
4086,0.79,-0.21
4087,0.815,-0.21
4088,0.84,-0.19
4089,0.86,-0.145
4090,0.9,-0.15
4091,0.925,-0.135
4092,0.95,-0.14
4093,0.965,-0.145
4094,0.97,-0.13
4095,0.97,-0.115
4096,0.985,-0.12
4097,0.955,-0.105
4098,0.94,-0.09
4099,0.915,-0.05
4100,0.895,-0.06
4101,0.855,-0.055
4102,0.78,-0.015
4103,0.745,0.025
4104,0.705,0.055
4105,0.665,0.095
4106,0.63,0.09
4107,0.6,0.085
4108,0.54,0.1
4109,0.5,0.08
4110,0.465,0.08
4111,0.425,0.065
4112,0.4,0.02
4113,0.34,0.015
4114,0.31,-0.025
4115,0.27,-0.04
4116,0.265,-0.085
4117,0.215,-0.095
4118,0.18,-0.08
4119,0.145,-0.08
4120,0.13,-0.08
4121,0.135,-0.08
4122,0.095,-0.1
4123,0.1,-0.12
4124,0.095,-0.145
4125,0.095,-0.145
4126,0.08,-0.12
4127,0.055,-0.1
4128,0.065,-0.105
4129,0.05,-0.12
4130,0.045,-0.135
4131,0.07,-0.13
4132,0.075,-0.105
4133,0.105,-0.125
4134,0.1,-0.16
4135,0.11,-0.16
4136,0.11,-0.155
4137,0.085,-0.145
4138,0.06,-0.16
4139,0.005,-0.15
4140,-0.01,-0.16
4141,0,-0.155
4142,-0.015,-0.145
4143,-0.03,-0.165
4144,-0.065,-0.18
4145,-0.065,-0.16
4146,-0.075,-0.16
4147,-0.095,-0.16
4148,-0.095,-0.15
4149,-0.105,-0.14
4150,-0.075,-0.16
4151,-0.08,-0.195
4152,-0.09,-0.25
4153,-0.08,-0.24
4154,-0.09,-0.24
4155,-0.08,-0.25
4156,-0.1,-0.245
4157,-0.095,-0.255
4158,-0.095,-0.265
4159,-0.085,-0.28
4160,-0.095,-0.28
4161,-0.09,-0.275
4162,-0.09,-0.275
4163,-0.055,-0.245
4164,-0.06,-0.265
4165,-0.075,-0.22
4166,-0.08,-0.21
4167,-0.105,-0.2
4168,-0.09,-0.215
4169,-0.075,-0.225
4170,-0.055,-0.21
4171,-0.045,-0.22
4172,-0.03,-0.21
4173,-0.055,-0.205
4174,-0.07,-0.215
4175,-0.075,-0.18
4176,-0.06,-0.18
4177,-0.055,-0.2
4178,-0.055,-0.195
4179,-0.07,-0.18
4180,-0.04,-0.15
4181,-0.06,-0.15
4182,-0.08,-0.135
4183,-0.105,-0.11
4184,-0.11,-0.095
4185,-0.115,-0.105
4186,-0.11,-0.105
4187,-0.12,-0.105
4188,-0.08,-0.075
4189,-0.1,-0.105
4190,-0.105,-0.14
4191,-0.14,-0.18
4192,-0.165,-0.19
4193,-0.14,-0.17
4194,-0.18,-0.17
4195,-0.17,-0.17
4196,-0.135,-0.205
4197,-0.125,-0.2
4198,-0.14,-0.195
4199,-0.14,-0.17
4200,-0.14,-0.145
4201,-0.145,-0.11
4202,-0.15,-0.085
4203,-0.15,-0.1
4204,-0.155,-0.095
4205,-0.125,-0.08
4206,-0.09,-0.09
4207,-0.095,-0.11
4208,-0.105,-0.11
4209,-0.08,-0.085
4210,-0.09,-0.08
4211,-0.07,-0.085
4212,-0.085,-0.11
4213,-0.08,-0.12
4214,-0.05,-0.12
4215,-0.06,-0.14
4216,-0.065,-0.115
4217,-0.035,-0.105
4218,-0.07,-0.08
4219,-0.095,-0.07
4220,-0.09,0
4221,-0.095,0.14
4222,-0.095,0.355
4223,-0.08,0.655
4224,-0.03,1
4225,-0.005,1.205
4226,-0.13,1.375
4227,-0.405,1.475
4228,-0.875,1.6
4229,-1.52,1.675
4230,-2.105,1.63
4231,-2.6,1.54
4232,-2.91,1.445
4233,-2.94,1.335
4234,-2.755,1.225
4235,-2.555,1.1
4236,-2.41,0.99
4237,-2.295,0.885
4238,-2.165,0.825
4239,-2.01,0.765
4240,-1.92,0.725
4241,-1.815,0.69
4242,-1.67,0.54
4243,-1.53,0.225
4244,-1.435,-0.13
4245,-1.355,-0.34
4246,-1.26,-0.43
4247,-1.125,-0.465
4248,-0.985,-0.47
4249,-0.865,-0.4
4250,-0.67,-0.41
4251,-0.505,-0.38
4252,-0.36,-0.335
4253,-0.2,-0.285
4254,-0.02,-0.29
4255,0.125,-0.315
4256,0.205,-0.315
4257,0.255,-0.3
4258,0.32,-0.3
4259,0.36,-0.32
4260,0.395,-0.345
4261,0.385,-0.335
4262,0.395,-0.285
4263,0.37,-0.305
4264,0.375,-0.315
4265,0.365,-0.31
4266,0.35,-0.28
4267,0.375,-0.3
4268,0.375,-0.3
4269,0.375,-0.29
4270,0.39,-0.275
4271,0.4,-0.25
4272,0.4,-0.225
4273,0.36,-0.22
4274,0.385,-0.21
4275,0.44,-0.195
4276,0.47,-0.19
4277,0.475,-0.17
4278,0.525,-0.105
4279,0.51,-0.1
4280,0.54,-0.1
4281,0.595,-0.115
4282,0.645,-0.105
4283,0.69,-0.115
4284,0.705,-0.11
4285,0.725,-0.085
4286,0.755,-0.06
4287,0.785,-0.025
4288,0.805,-0.02
4289,0.815,-0.04
4290,0.855,-0.025
4291,0.86,-0.03
4292,0.89,-0.015
4293,0.885,0
4294,0.865,0.03
4295,0.845,0.055
4296,0.875,0.085
4297,0.855,0.07
4298,0.83,0.1
4299,0.775,0.085
4300,0.71,0.085
4301,0.645,0.075
4302,0.565,0.045
4303,0.525,0.04
4304,0.46,0.03
4305,0.395,0.015
4306,0.355,-0.005
4307,0.28,-0.02
4308,0.215,-0.03
4309,0.16,-0.035
4310,0.105,-0.08
4311,0.08,-0.095
4312,0.07,-0.105
4313,0.045,-0.09
4314,0,-0.1
4315,-0.02,-0.07
4316,-0.055,-0.07
4317,-0.065,-0.07
4318,-0.055,-0.08
4319,-0.04,-0.05
4320,-0.04,-0.08
4321,-0.025,-0.07
4322,-0.015,-0.105
4323,-0.03,-0.1
4324,0,-0.1
4325,0.005,-0.08
4326,-0.005,-0.105
4327,-0.01,-0.115
4328,-0.015,-0.135
4329,0.005,-0.125
4330,0,-0.135
4331,0,-0.145
4332,0.01,-0.16
4333,0,-0.17
4334,-0.015,-0.19
4335,-0.005,-0.19
4336,-0.03,-0.2
4337,-0.015,-0.21
4338,0.015,-0.23
4339,0.015,-0.22
4340,0,-0.24
4341,0.03,-0.265
4342,0.02,-0.285
4343,0,-0.255
4344,-0.04,-0.24
4345,-0.045,-0.24
4346,-0.055,-0.24
4347,-0.055,-0.265
4348,-0.075,-0.255
4349,-0.1,-0.23
4350,-0.11,-0.18
4351,-0.145,-0.2
4352,-0.165,-0.165
4353,-0.125,-0.155
4354,-0.125,-0.16
4355,-0.13,-0.155
4356,-0.135,-0.155
4357,-0.115,-0.155
4358,-0.095,-0.15
4359,-0.105,-0.125
4360,-0.07,-0.135
4361,-0.085,-0.125
4362,-0.08,-0.12
4363,-0.065,-0.115
4364,-0.075,-0.11
4365,-0.08,-0.13
4366,-0.075,-0.15
4367,-0.075,-0.155
4368,-0.075,-0.13
4369,-0.055,-0.135
4370,-0.045,-0.145
4371,-0.07,-0.15
4372,-0.065,-0.145
4373,-0.015,-0.155
4374,-0.05,-0.2
4375,-0.05,-0.19
4376,-0.035,-0.13
4377,-0.05,-0.04
4378,-0.03,0.065
4379,-0.025,0.25
4380,-0.01,0.56
4381,0.04,0.915
4382,0.11,1.14
4383,0.005,1.28
4384,-0.225,1.385
4385,-0.67,1.545
4386,-1.32,1.685
4387,-1.915,1.67
4388,-2.46,1.565
4389,-2.785,1.48
4390,-2.795,1.39
4391,-2.61,1.25
4392,-2.45,1.155
4393,-2.32,1.01
4394,-2.25,0.875
4395,-2.1,0.825
4396,-1.935,0.76
4397,-1.805,0.75
4398,-1.715,0.69
4399,-1.61,0.475
4400,-1.485,0.08
4401,-1.375,-0.235
4402,-1.285,-0.435
4403,-1.18,-0.56
4404,-1.095,-0.6
4405,-0.96,-0.52
4406,-0.81,-0.52
4407,-0.645,-0.54
4408,-0.47,-0.535
4409,-0.305,-0.5
4410,-0.125,-0.49
4411,0.045,-0.475
4412,0.15,-0.49
4413,0.21,-0.505
4414,0.255,-0.485
4415,0.32,-0.48
4416,0.325,-0.5
4417,0.36,-0.495
4418,0.375,-0.49
4419,0.39,-0.465
4420,0.43,-0.49
4421,0.43,-0.49
4422,0.44,-0.495
4423,0.475,-0.465
4424,0.475,-0.43
4425,0.475,-0.43
4426,0.49,-0.41
4427,0.5,-0.395
4428,0.5,-0.39
4429,0.5,-0.39
4430,0.55,-0.39
4431,0.565,-0.37
4432,0.585,-0.375
4433,0.62,-0.36
4434,0.64,-0.37
4435,0.68,-0.37
4436,0.68,-0.39
4437,0.735,-0.385
4438,0.75,-0.42
4439,0.78,-0.425
4440,0.78,-0.42
4441,0.785,-0.42
4442,0.81,-0.43
4443,0.83,-0.405
4444,0.805,-0.42
4445,0.815,-0.415
4446,0.84,-0.36
4447,0.835,-0.355
4448,0.81,-0.35
4449,0.785,-0.345
4450,0.785,-0.31
4451,0.75,-0.265
4452,0.725,-0.23
4453,0.67,-0.205
4454,0.64,-0.2
4455,0.59,-0.18
4456,0.565,-0.18
4457,0.52,-0.17
4458,0.48,-0.175
4459,0.43,-0.175
4460,0.385,-0.16
4461,0.335,-0.19
4462,0.3,-0.2
4463,0.27,-0.2
4464,0.25,-0.185
4465,0.235,-0.2
4466,0.22,-0.24
4467,0.2,-0.255
4468,0.16,-0.25
4469,0.11,-0.25
4470,0.07,-0.265
4471,0.045,-0.265
4472,0.055,-0.285
4473,0.05,-0.29
4474,0.045,-0.315
4475,0,-0.33
4476,0.005,-0.31
4477,-0.01,-0.305
4478,-0.01,-0.32
4479,-0.05,-0.35
4480,-0.05,-0.36
4481,-0.02,-0.36
4482,-0.025,-0.355
4483,-0.02,-0.37
4484,0,-0.365
4485,0,-0.35
4486,0.01,-0.35
4487,0,-0.355
4488,0.03,-0.33
4489,0.035,-0.335
4490,0.04,-0.335
4491,0.035,-0.345
4492,0.03,-0.325
4493,0.035,-0.285
