Order,ECG1,ECG2
4110,-0.125,0.105
4111,-0.045,0.355
4112,-0.065,0.475
4113,-0.335,0.615
4114,-0.755,0.81
4115,-1.44,1.05
4116,-2.145,1.235
4117,-2.665,1.285
4118,-2.935,1.205
4119,-2.945,1.145
4120,-2.8,1.06
4121,-2.62,0.95
4122,-2.505,0.855
4123,-2.39,0.74
4124,-2.29,0.57
4125,-2.125,0.435
4126,-1.98,0.305
4127,-1.9,0.175
4128,-1.755,0.075
4129,-1.615,-0.135
4130,-1.485,-0.48
4131,-1.35,-0.785
4132,-1.22,-0.93
4133,-1.115,-0.925
4134,-0.955,-0.9
4135,-0.795,-0.81
4136,-0.59,-0.73
4137,-0.405,-0.7
4138,-0.21,-0.67
4139,-0.01,-0.66
4140,0.19,-0.645
4141,0.275,-0.67
4142,0.345,-0.64
4143,0.375,-0.63
4144,0.365,-0.61
4145,0.365,-0.595
4146,0.38,-0.595
4147,0.395,-0.57
4148,0.42,-0.55
4149,0.42,-0.545
4150,0.435,-0.515
4151,0.42,-0.53
4152,0.455,-0.505
4153,0.46,-0.505
4154,0.505,-0.515
4155,0.545,-0.51
4156,0.55,-0.485
4157,0.57,-0.495
4158,0.615,-0.51
4159,0.635,-0.515
4160,0.665,-0.47
4161,0.68,-0.5
4162,0.69,-0.53
4163,0.73,-0.53
4164,0.775,-0.51
4165,0.79,-0.515
4166,0.84,-0.515
4167,0.87,-0.48
4168,0.89,-0.46
4169,0.92,-0.455
4170,0.945,-0.495
4171,0.96,-0.445
4172,0.98,-0.385
4173,0.985,-0.4
4174,0.99,-0.405
4175,0.98,-0.36
4176,0.935,-0.335
4177,0.905,-0.31
4178,0.85,-0.3
4179,0.815,-0.28
4180,0.785,-0.25
4181,0.725,-0.24
4182,0.645,-0.2
4183,0.58,-0.22
4184,0.525,-0.21
4185,0.48,-0.2
4186,0.41,-0.205
4187,0.355,-0.24
4188,0.275,-0.26
4189,0.195,-0.275
4190,0.14,-0.305
4191,0.07,-0.305
4192,0.055,-0.325
4193,0,-0.345
4194,-0.035,-0.325
4195,-0.05,-0.34
4196,-0.06,-0.34
4197,-0.08,-0.32
4198,-0.075,-0.335
4199,-0.045,-0.37
4200,-0.035,-0.385
4201,-0.04,-0.405
4202,-0.065,-0.43
4203,-0.075,-0.435
4204,-0.075,-0.435
4205,-0.065,-0.435
4206,-0.055,-0.43
4207,-0.035,-0.45
4208,-0.045,-0.46
4209,-0.02,-0.435
4210,-0.035,-0.44
4211,-0.02,-0.48
4212,-0.005,-0.49
4213,0.015,-0.485
4214,-0.005,-0.49
4215,0.01,-0.495
4216,0.01,-0.465
4217,0.02,-0.43
4218,0.02,-0.45
4219,0,-0.465
4220,-0.035,-0.455
4221,-0.055,-0.455
4222,-0.075,-0.49
4223,-0.08,-0.52
4224,-0.095,-0.485
4225,-0.11,-0.47
4226,-0.13,-0.495
4227,-0.145,-0.465
4228,-0.16,-0.465
4229,-0.13,-0.43
4230,-0.13,-0.405
4231,-0.095,-0.435
4232,-0.12,-0.45
4233,-0.105,-0.445
4234,-0.1,-0.48
4235,-0.1,-0.515
4236,-0.115,-0.5
4237,-0.115,-0.495
4238,-0.12,-0.535
4239,-0.14,-0.545
4240,-0.145,-0.525
4241,-0.125,-0.525
4242,-0.13,-0.555
4243,-0.125,-0.54
4244,-0.125,-0.515
4245,-0.13,-0.55
4246,-0.145,-0.5
4247,-0.125,-0.485
4248,-0.09,-0.49
4249,-0.1,-0.48
4250,-0.09,-0.455
4251,-0.065,-0.465
4252,-0.07,-0.435
4253,-0.055,-0.41
4254,-0.04,-0.39
4255,-0.045,-0.35
4256,-0.015,-0.34
4257,0.03,-0.34
4258,0.035,-0.35
4259,0.03,-0.32
4260,0,-0.24
4261,-0.03,-0.115
4262,0.005,0.055
4263,0.015,0.265
4264,-0.055,0.375
4265,-0.35,0.53
4266,-0.84,0.72
4267,-1.585,0.975
4268,-2.215,1.145
4269,-2.705,1.195
4270,-2.94,1.175
4271,-2.925,1.1
4272,-2.78,0.975
4273,-2.565,0.895
4274,-2.485,0.83
4275,-2.38,0.655
4276,-2.25,0.455
4277,-2.095,0.335
4278,-1.995,0.225
4279,-1.86,0.105
4280,-1.735,-0.035
4281,-1.605,-0.255
4282,-1.495,-0.61
4283,-1.375,-0.905
4284,-1.25,-1.055
4285,-1.095,-1.035
4286,-0.94,-0.925
4287,-0.785,-0.86
4288,-0.605,-0.865
4289,-0.415,-0.855
4290,-0.225,-0.78
4291,-0.035,-0.725
4292,0.125,-0.725
4293,0.225,-0.735
4294,0.31,-0.71
4295,0.325,-0.7
4296,0.355,-0.725
4297,0.395,-0.735
4298,0.43,-0.7
4299,0.425,-0.695
4300,0.445,-0.71
4301,0.445,-0.665
4302,0.435,-0.635
4303,0.47,-0.605
4304,0.475,-0.57
4305,0.51,-0.56
4306,0.545,-0.53
4307,0.58,-0.5
4308,0.605,-0.5
4309,0.65,-0.495
4310,0.67,-0.485
4311,0.7,-0.48
4312,0.74,-0.515
4313,0.765,-0.51
4314,0.81,-0.515
4315,0.815,-0.54
4316,0.82,-0.54
4317,0.84,-0.52
4318,0.875,-0.535
4319,0.9,-0.54
4320,0.925,-0.535
4321,0.96,-0.525
4322,0.965,-0.51
4323,0.98,-0.495
4324,0.975,-0.495
4325,0.985,-0.48
4326,1,-0.51
4327,0.985,-0.455
4328,0.95,-0.395
4329,0.915,-0.345
4330,0.88,-0.33
4331,0.875,-0.295
4332,0.83,-0.26
4333,0.785,-0.275
4334,0.72,-0.27
4335,0.655,-0.26
4336,0.58,-0.27
4337,0.51,-0.28
4338,0.44,-0.31
4339,0.36,-0.335
4340,0.285,-0.355
4341,0.22,-0.375
4342,0.16,-0.435
4343,0.11,-0.455
4344,0.05,-0.48
4345,-0.025,-0.52
4346,-0.07,-0.54
4347,-0.09,-0.57
4348,-0.11,-0.565
4349,-0.12,-0.58
4350,-0.16,-0.555
4351,-0.155,-0.565
4352,-0.18,-0.585
4353,-0.17,-0.625
4354,-0.185,-0.66
4355,-0.17,-0.675
4356,-0.18,-0.645
4357,-0.21,-0.635
4358,-0.185,-0.64
4359,-0.175,-0.64
4360,-0.155,-0.66
4361,-0.145,-0.655
4362,-0.145,-0.645
4363,-0.13,-0.63
4364,-0.085,-0.635
4365,-0.08,-0.685
4366,-0.06,-0.665
4367,-0.08,-0.625
4368,-0.08,-0.62
4369,-0.075,-0.61
4370,-0.04,-0.58
4371,-0.005,-0.565
4372,0,-0.57
4373,0.01,-0.59
4374,-0.005,-0.605
4375,-0.015,-0.595
4376,-0.04,-0.55
4377,-0.05,-0.565
4378,-0.07,-0.58
4379,-0.085,-0.595
4380,-0.09,-0.605
4381,-0.105,-0.59
4382,-0.11,-0.585
4383,-0.105,-0.59
4384,-0.1,-0.605
4385,-0.1,-0.605
4386,-0.1,-0.64
4387,-0.095,-0.65
4388,-0.075,-0.67
4389,-0.09,-0.67
4390,-0.1,-0.705
4391,-0.115,-0.72
4392,-0.125,-0.74
4393,-0.13,-0.745
4394,-0.14,-0.745
4395,-0.16,-0.77
4396,-0.15,-0.78
4397,-0.16,-0.785
4398,-0.17,-0.8
4399,-0.17,-0.78
4400,-0.175,-0.795
4401,-0.17,-0.78
4402,-0.155,-0.795
4403,-0.14,-0.79
4404,-0.16,-0.77
4405,-0.15,-0.71
4406,-0.16,-0.69
4407,-0.17,-0.72
4408,-0.145,-0.715
4409,-0.1,-0.69
4410,-0.125,-0.68
4411,-0.1,-0.7
4412,-0.12,-0.715
4413,-0.125,-0.705
4414,-0.17,-0.665
4415,-0.155,-0.645
4416,-0.175,-0.66
4417,-0.135,-0.66
4418,-0.135,-0.655
4419,-0.145,-0.67
4420,-0.16,-0.67
4421,-0.15,-0.685
4422,-0.15,-0.64
4423,-0.17,-0.645
4424,-0.16,-0.63
4425,-0.15,-0.62
4426,-0.14,-0.615
4427,-0.135,-0.61
4428,-0.125,-0.635
4429,-0.11,-0.66
4430,-0.115,-0.68
4431,-0.115,-0.735
4432,-0.12,-0.755
4433,-0.125,-0.755
4434,-0.125,-0.765
4435,-0.15,-0.795
4436,-0.12,-0.785
4437,-0.16,-0.8
4438,-0.155,-0.81
4439,-0.135,-0.84
4440,-0.13,-0.85
4441,-0.15,-0.83
4442,-0.12,-0.775
4443,-0.135,-0.765
4444,-0.14,-0.745
4445,-0.105,-0.75
4446,-0.08,-0.755
4447,-0.075,-0.74
4448,-0.08,-0.745
4449,-0.065,-0.745
4450,-0.08,-0.75
4451,-0.065,-0.73
4452,-0.065,-0.735
4453,-0.075,-0.715
4454,-0.095,-0.75
4455,-0.1,-0.75
4456,-0.1,-0.745
4457,-0.11,-0.73
4458,-0.13,-0.73
4459,-0.14,-0.725
4460,-0.175,-0.685
4461,-0.19,-0.675
4462,-0.18,-0.64
4463,-0.145,-0.56
4464,-0.14,-0.435
4465,-0.135,-0.235
4466,-0.035,0.01
4467,0,0.24
4468,-0.11,0.395
4469,-0.435,0.49
4470,-0.895,0.615
4471,-1.525,0.79
4472,-2.065,0.935
4473,-2.515,0.925
4474,-2.78,0.885
4475,-2.815,0.8
4476,-2.625,0.71
4477,-2.45,0.59
4478,-2.37,0.46
4479,-2.295,0.315
4480,-2.215,0.145
4481,-2.015,0
4482,-1.87,-0.13
4483,-1.765,-0.25
4484,-1.665,-0.32
4485,-1.575,-0.5
4486,-1.47,-0.82
4487,-1.345,-1.135
4488,-1.205,-1.28
4489,-1.085,-1.34
4490,-0.94,-1.33
4491,-0.785,-1.255
4492,-0.605,-1.185
4493,-0.455,-1.135
4494,-0.25,-1.12
4495,-0.11,-1.08
4496,0.035,-1.055
4497,0.155,-1.07
4498,0.215,-1.08
4499,0.23,-1.09
4500,0.245,-1.09
4501,0.24,-1.11
4502,0.24,-1.11
4503,0.255,-1.085
4504,0.255,-1.075
4505,0.265,-1.06
4506,0.27,-1.025
4507,0.3,-0.99
4508,0.29,-0.96
4509,0.335,-0.94
4510,0.365,-0.905
4511,0.41,-0.875
4512,0.43,-0.875
4513,0.46,-0.885
4514,0.495,-0.905
4515,0.53,-0.935
4516,0.55,-0.92
4517,0.595,-0.865
4518,0.62,-0.84
4519,0.65,-0.87
4520,0.695,-0.86
4521,0.71,-0.83
4522,0.735,-0.82
4523,0.75,-0.8
4524,0.8,-0.81
4525,0.845,-0.85
4526,0.88,-0.85
4527,0.915,-0.835
4528,0.935,-0.83
4529,0.925,-0.84
4530,0.925,-0.835
4531,0.955,-0.84
4532,0.975,-0.835
4533,0.955,-0.83
4534,0.93,-0.79
4535,0.93,-0.77
4536,0.905,-0.755
4537,0.865,-0.745
4538,0.815,-0.715
4539,0.77,-0.705
4540,0.725,-0.7
4541,0.65,-0.68
4542,0.59,-0.685
4543,0.515,-0.66
4544,0.455,-0.65
4545,0.365,-0.68
4546,0.305,-0.665
4547,0.275,-0.655
4548,0.23,-0.675
4549,0.18,-0.71
4550,0.12,-0.755
4551,0.07,-0.75
4552,0.04,-0.765
4553,0.015,-0.82
4554,-0.015,-0.835
4555,-0.01,-0.875
4556,-0.01,-0.89
4557,-0.025,-0.9
4558,-0.045,-0.93
4559,-0.07,-0.95
4560,-0.08,-0.935
4561,-0.08,-0.97
4562,-0.095,-0.995
4563,-0.095,-1.01
4564,-0.095,-1
4565,-0.07,-1.04
4566,-0.055,-1.03
4567,-0.04,-1.01
4568,-0.03,-0.995
4569,-0.06,-1.025
4570,-0.025,-1.02
4571,-0.035,-1.01
4572,-0.025,-0.985
4573,-0.045,-1.03
4574,0,-1.05
4575,0.005,-1.045
4576,-0.015,-1.04
4577,-0.02,-1.07
4578,-0.02,-1.065
4579,-0.05,-1.07
4580,-0.05,-1.065
4581,-0.045,-1.07
4582,-0.045,-1.075
4583,-0.075,-1.085
4584,-0.09,-1.11
4585,-0.11,-1.11
4586,-0.135,-1.115
4587,-0.15,-1.105
4588,-0.16,-1.075
4589,-0.12,-1.09
4590,-0.135,-1.07
4591,-0.15,-1.1
4592,-0.14,-1.075
4593,-0.16,-1.115
4594,-0.13,-1.125
4595,-0.13,-1.165
4596,-0.11,-1.18
4597,-0.13,-1.17
4598,-0.15,-1.185
4599,-0.16,-1.195
4600,-0.155,-1.17
4601,-0.16,-1.165
4602,-0.145,-1.195
4603,-0.13,-1.21
4604,-0.13,-1.24
4605,-0.13,-1.27
4606,-0.13,-1.28
4607,-0.115,-1.28
4608,-0.095,-1.29
4609,-0.14,-1.305
4610,-0.14,-1.26
4611,-0.12,-1.23
4612,-0.14,-1.24
4613,-0.115,-1.22
4614,-0.09,-1.21
4615,-0.06,-1.185
4616,-0.065,-1.195
4617,-0.055,-1.22
4618,-0.05,-1.19
4619,-0.055,-1.18
4620,-0.08,-1.205
4621,-0.065,-1.205
4622,-0.055,-1.2
4623,-0.075,-1.17
4624,-0.105,-1.17
4625,-0.12,-1.175
4626,-0.125,-1.155
4627,-0.12,-1.145
4628,-0.155,-1.135
4629,-0.15,-1.12
4630,-0.16,-1.09
4631,-0.16,-1.09
4632,-0.16,-1.105
4633,-0.15,-1.105
4634,-0.17,-1.135
4635,-0.175,-1.13
4636,-0.16,-1.15
4637,-0.155,-1.175
4638,-0.175,-1.185
4639,-0.17,-1.19
4640,-0.16,-1.195
4641,-0.18,-1.21
4642,-0.19,-1.205
4643,-0.175,-1.195
4644,-0.18,-1.205
4645,-0.16,-1.21
4646,-0.18,-1.245
4647,-0.175,-1.25
4648,-0.175,-1.27
4649,-0.185,-1.27
4650,-0.165,-1.26
4651,-0.18,-1.195
4652,-0.2,-1.17
4653,-0.195,-1.19
4654,-0.185,-1.2
4655,-0.14,-1.17
4656,-0.14,-1.18
4657,-0.145,-1.225
4658,-0.125,-1.24
4659,-0.115,-1.205
4660,-0.125,-1.175
4661,-0.1,-1.175
4662,-0.11,-1.165
4663,-0.115,-1.165
4664,-0.115,-1.16
4665,-0.09,-1.15
4666,-0.09,-1.18
4667,-0.075,-1.185
4668,-0.095,-1.165
4669,-0.09,-1.155
4670,-0.08,-1.185
4671,-0.075,-1.15
4672,-0.085,-1.16
4673,-0.09,-1.165
4674,-0.13,-1.18
4675,-0.15,-1.165
4676,-0.145,-1.15
4677,-0.14,-1.105
4678,-0.155,-1.05
4679,-0.165,-0.93
4680,-0.11,-0.705
4681,-0.085,-0.4
4682,-0.065,-0.095
4683,-0.24,0.075
4684,-0.555,0.165
4685,-1.03,0.29
4686,-1.565,0.475
4687,-2.07,0.565
4688,-2.47,0.475
4689,-2.675,0.41
4690,-2.615,0.27
4691,-2.485,0.1
4692,-2.365,-0.015
4693,-2.285,-0.16
4694,-2.2,-0.285
4695,-2.02,-0.435
4696,-1.875,-0.535
4697,-1.775,-0.635
4698,-1.66,-0.7
4699,-1.525,-0.86
4700,-1.43,-1.18
4701,-1.34,-1.56
4702,-1.32,-1.765
4703,-1.205,-1.845
4704,-1.095,-1.835
4705,-0.9,-1.71
4706,-0.71,-1.625
4707,-0.54,-1.58
4708,-0.36,-1.555
4709,-0.2,-1.52
4710,-0.045,-1.475
4711,0.09,-1.475
4712,0.155,-1.48
4713,0.235,-1.465
4714,0.26,-1.44
4715,0.29,-1.44
4716,0.34,-1.45
4717,0.36,-1.45
4718,0.385,-1.42
4719,0.415,-1.4
4720,0.405,-1.405
4721,0.435,-1.395
4722,0.455,-1.355
4723,0.48,-1.34
4724,0.46,-1.335
4725,0.495,-1.31
4726,0.485,-1.3
4727,0.53,-1.33
4728,0.575,-1.33
4729,0.595,-1.295
4730,0.605,-1.285
4731,0.65,-1.275
4732,0.665,-1.255
4733,0.69,-1.255
4734,0.72,-1.24
4735,0.775,-1.215
4736,0.795,-1.225
4737,0.83,-1.22
4738,0.85,-1.22
4739,0.855,-1.215
4740,0.915,-1.2
4741,0.91,-1.21
4742,0.965,-1.225
4743,0.945,-1.185
4744,0.97,-1.185
4745,0.985,-1.16
4746,0.97,-1.17
4747,0.975,-1.13
4748,0.995,-1.1
4749,0.955,-1.08
4750,0.92,-1.05
4751,0.875,-1.015
4752,0.825,-1.025
4753,0.755,-1.03
4754,0.68,-1.025
4755,0.64,-1.01
4756,0.585,-1.02
4757,0.495,-0.985
4758,0.435,-1.01
4759,0.4,-1.02
4760,0.35,-1.025
4761,0.315,-1.03
4762,0.245,-1.095
4763,0.21,-1.135
4764,0.15,-1.12
4765,0.145,-1.135
4766,0.115,-1.17
4767,0.095,-1.18
4768,0.045,-1.195
4769,0.055,-1.215
4770,0.06,-1.22
4771,0.02,-1.2
4772,0,-1.18
4773,0.01,-1.165
4774,-0.01,-1.175
4775,0.025,-1.185
4776,0.05,-1.185
4777,0.05,-1.18
4778,0.04,-1.195
4779,0.025,-1.17
4780,0.035,-1.165
4781,0.025,-1.175
4782,0.05,-1.145
4783,0.045,-1.12
4784,0.04,-1.105
4785,0.05,-1.095
4786,0.04,-1.14
4787,0.055,-1.165
4788,0.09,-1.125
4789,0.08,-1.13
4790,0.085,-1.13
4791,0.075,-1.15
4792,0.07,-1.16
4793,0.065,-1.175
4794,0.035,-1.18
4795,-0.005,-1.205
4796,0.01,-1.225
4797,0,-1.245
4798,0,-1.245
4799,-0.02,-1.27
4800,-0.03,-1.29
4801,-0.02,-1.32
4802,-0.005,-1.33
4803,-0.03,-1.325
4804,-0.03,-1.335
4805,-0.02,-1.345
4806,0.005,-1.375
4807,0.02,-1.375
4808,-0.01,-1.375
4809,0,-1.365
4810,-0.025,-1.315
4811,-0.03,-1.28
4812,-0.01,-1.275
4813,-0.02,-1.255
4814,0.01,-1.23
4815,0.03,-1.245
4816,0.04,-1.26
4817,0.06,-1.24
4818,0.025,-1.22
4819,0.015,-1.225
4820,0.035,-1.235
4821,0.01,-1.19
4822,0,-1.205
4823,-0.01,-1.225
4824,-0.035,-1.24
4825,-0.035,-1.22
4826,-0.045,-1.2
4827,-0.055,-1.22
4828,-0.075,-1.235
4829,-0.07,-1.21
4830,-0.125,-1.19
4831,-0.125,-1.195
4832,-0.14,-1.225
4833,-0.15,-1.175
4834,-0.16,-1.165
4835,-0.17,-1.18
4836,-0.175,-1.19
4837,-0.165,-1.18
4838,-0.17,-1.16
4839,-0.16,-1.18
4840,-0.14,-1.165
4841,-0.13,-1.165
4842,-0.13,-1.19
4843,-0.095,-1.215
4844,-0.14,-1.23
4845,-0.14,-1.21
4846,-0.145,-1.17
4847,-0.16,-1.02
4848,-0.145,-0.815
4849,-0.08,-0.58
4850,0,-0.315
4851,0,-0.11
4852,-0.23,0.055
4853,-0.67,0.265
4854,-1.3,0.465
4855,-1.945,0.625
4856,-2.425,0.685
4857,-2.725,0.615
4858,-2.755,0.56
4859,-2.615,0.46
4860,-2.435,0.355
4861,-2.33,0.265
4862,-2.235,0.065
4863,-2.085,-0.08
4864,-1.95,-0.18
4865,-1.84,-0.295
4866,-1.72,-0.43
4867,-1.59,-0.625
4868,-1.48,-0.995
4869,-1.385,-1.42
4870,-1.38,-1.755
4871,-1.295,-1.81
4872,-1.18,-1.785
4873,-0.985,-1.68
4874,-0.775,-1.62
4875,-0.57,-1.59
4876,-0.35,-1.585
4877,-0.175,-1.53
4878,0.01,-1.52
4879,0.11,-1.5
4880,0.19,-1.505
4881,0.25,-1.51
4882,0.275,-1.51
4883,0.31,-1.45
4884,0.34,-1.45
4885,0.375,-1.43
4886,0.38,-1.415
4887,0.435,-1.405
4888,0.45,-1.39
4889,0.485,-1.37
4890,0.495,-1.365
4891,0.525,-1.34
4892,0.525,-1.35
4893,0.56,-1.36
4894,0.585,-1.315
4895,0.62,-1.3
4896,0.63,-1.29
4897,0.7,-1.275
4898,0.735,-1.27
4899,0.77,-1.27
4900,0.8,-1.28
4901,0.82,-1.275
4902,0.845,-1.26
4903,0.895,-1.27
4904,0.91,-1.29
4905,0.91,-1.275
4906,0.935,-1.27
4907,0.945,-1.285
4908,0.97,-1.33
4909,0.95,-1.33
4910,0.925,-1.315
4911,0.895,-1.315
4912,0.905,-1.33
4913,0.875,-1.26
4914,0.865,-1.22
4915,0.815,-1.195
4916,0.785,-1.19
4917,0.765,-1.155
4918,0.71,-1.085
4919,0.71,-1.055
4920,0.68,-1
4921,0.635,-0.955
4922,0.595,-0.945
4923,0.575,-0.93
4924,0.54,-0.93
4925,0.5,-0.96
4926,0.45,-0.96
4927,0.405,-0.975
4928,0.33,-0.98
4929,0.295,-0.99
4930,0.245,-1.045
4931,0.24,-1.055
4932,0.17,-1.08
4933,0.16,-1.095
4934,0.125,-1.065
4935,0.085,-1.07
4936,0.06,-1.06
4937,0.06,-1.08
4938,0.075,-1.095
4939,0.07,-1.06
4940,0.075,-1.07
4941,0.07,-1.085
4942,0.07,-1.045
4943,0.1,-1.05
4944,0.08,-1.025
4945,0.09,-1.03
4946,0.115,-1.065
4947,0.105,-1.04
4948,0.115,-1.025
4949,0.08,-1.085
4950,0.065,-1.075
4951,0.03,-1.06
4952,0.02,-1.1
4953,0.01,-1.145
4954,-0.02,-1.17
4955,0,-1.18
4956,0,-1.175
4957,-0.025,-1.18
4958,-0.04,-1.205
4959,-0.01,-1.205
4960,-0.005,-1.2
4961,-0.05,-1.205
4962,-0.055,-1.22
4963,-0.015,-1.21
4964,0,-1.21
4965,-0.025,-1.23
4966,-0.04,-1.23
4967,-0.025,-1.23
4968,-0.045,-1.225
4969,-0.05,-1.21
4970,-0.08,-1.215
4971,-0.06,-1.22
4972,-0.01,-1.225
4973,-0.01,-1.205
4974,-0.035,-1.185
4975,-0.01,-1.175
4976,-0.04,-1.2
4977,-0.035,-1.18
4978,-0.03,-1.16
4979,-0.065,-1.17
4980,-0.08,-1.17
4981,-0.05,-1.145
4982,-0.045,-1.15
4983,-0.04,-1.155
4984,-0.01,-1.13
4985,-0.03,-1.095
4986,-0.05,-1.095
4987,-0.045,-1.09
4988,-0.04,-1.055
4989,-0.07,-1.065
4990,-0.085,-1.08
4991,-0.07,-1.06
4992,-0.075,-1.065
4993,-0.09,-1.055
4994,-0.045,-1.035
4995,-0.04,-1.03
4996,-0.01,-1.015
4997,0.01,-1.025
4998,0.035,-1.055
4999,0.06,-1.06
5000,0.05,-1.04
5001,0.04,-1.04
5002,0.055,-1.045
5003,0.04,-1.08
5004,0.06,-1.08
5005,0.04,-1.085
5006,0.045,-1.085
5007,0.02,-1.095
5008,0.005,-1.13
5009,0.05,-1.095
5010,0.035,-1.095
5011,0.02,-1.12
5012,0.005,-1.105
5013,0,-1.075
5014,-0.04,-1.06
5015,-0.015,-1.06
5016,-0.01,-1.09
5017,0,-1.09
5018,0.015,-1.085
5019,0,-1.105
5020,0,-1.13
5021,-0.02,-1.08
5022,-0.04,-1.035
5023,-0.065,-0.92
5024,-0.08,-0.72
5025,-0.08,-0.66
5026,-0.125,-0.88
5027,-0.185,-1.16
5028,-0.175,-1.16
5029,-0.135,-0.885
5030,-0.105,-0.65
5031,-0.06,-0.595
5032,0.025,-0.56
5033,0.03,-0.36
5034,-0.13,-0.12
5035,-0.45,0.035
5036,-0.98,0.24
5037,-1.63,0.48
5038,-2.15,0.6
5039,-2.555,0.6
5040,-2.67,0.62
5041,-2.59,0.555
5042,-2.425,0.495
5043,-2.315,0.47
5044,-2.215,0.42
5045,-2.065,0.26
5046,-1.87,0.16
5047,-1.735,0
5048,-1.645,-0.145
5049,-1.55,-0.3
5050,-1.4,-0.55
5051,-1.27,-0.945
5052,-1.21,-1.265
5053,-1.11,-1.42
5054,-0.99,-1.305
5055,-0.85,-0.985
5056,-0.7,-0.975
5057,-0.54,-1.13
5058,-0.365,-1.13
5059,-0.185,-0.87
5060,0.005,-0.74
5061,0.115,-1.16
5062,0.155,-1.555
5063,0.18,-1.825
5064,0.23,-1.745
5065,0.29,-1.64
5066,0.33,-1.63
5067,0.34,-1.6
5068,0.37,-1.505
5069,0.425,-1.4
5070,0.44,-1.38
5071,0.455,-1.425
5072,0.435,-1.44
5073,0.41,-1.4
5074,0.455,-1.34
5075,0.51,-1.28
5076,0.565,-1.325
5077,0.57,-1.36
5078,0.565,-1.32
5079,0.6,-1.28
5080,0.63,-1.25
5081,0.65,-1.295
5082,0.665,-1.355
5083,0.71,-1.315
5084,0.75,-1.19
5085,0.77,-1
5086,0.81,-1
5087,0.815,-1.235
5088,0.825,-1.455
5089,0.815,-1.54
5090,0.84,-1.5
5091,0.89,-1.23
5092,0.96,-0.93
5093,0.97,-0.935
5094,0.945,-1.115
5095,0.925,-1.295
5096,0.86,-1.305
5097,0.87,-1.375
5098,0.845,-1.31
5099,0.78,-0.965
5100,0.735,-0.535
5101,0.65,-0.6
5102,0.54,-0.99
5103,0.415,-1.275
5104,0.365,-1.475
5105,0.315,-1.645
5106,0.235,-1.575
5107,0.225,-1.435
5108,0.205,-1.29
5109,0.175,-1.27
5110,0.2,-1.31
5111,0.15,-1.365
5112,0.04,-1.39
5113,0,-1.425
5114,-0.015,-1.41
5115,-0.025,-1.355
5116,-0.08,-1.33
5117,-0.11,-1.385
5118,-0.145,-1.41
5119,-0.19,-1.35
5120,-0.18,-1.27
5121,-0.205,-1.26
5122,-0.235,-1.225
5123,-0.27,-1.205
5124,-0.215,-1.11
5125,-0.11,-1.205
5126,-0.07,-1.365
5127,-0.15,-1.435
5128,-0.185,-1.33
5129,-0.18,-1.28
5130,-0.195,-1.38
5131,-0.235,-1.51
5132,-0.22,-1.525
5133,-0.17,-1.545
5134,-0.17,-1.54
5135,-0.14,-1.51
5136,-0.12,-1.42
5137,-0.13,-1.385
5138,-0.16,-1.43
5139,-0.215,-1.435
5140,-0.24,-1.365
5141,-0.25,-1.265
5142,-0.23,-1.18
5143,-0.23,-1.355
5144,-0.24,-1.435
5145,-0.23,-1.365
5146,-0.26,-1.45
5147,-0.26,-1.445
5148,-0.23,-1.03
5149,-0.22,-0.62
5150,-0.225,-0.925
5151,-0.225,-1.505
5152,-0.235,-1.86
5153,-0.21,-1.76
5154,-0.215,-1.635
5155,-0.24,-1.52
5156,-0.21,-1.465
5157,-0.19,-1.455
5158,-0.155,-1.45
5159,-0.125,-1.4
5160,-0.14,-1.37
5161,-0.175,-1.345
5162,-0.19,-1.35
5163,-0.225,-1.35
5164,-0.21,-1.37
5165,-0.195,-1.35
5166,-0.19,-1.325
5167,-0.2,-1.3
5168,-0.225,-1.25
5169,-0.24,-1.27
5170,-0.225,-1.355
5171,-0.24,-1.34
5172,-0.25,-1.28
5173,-0.275,-1.295
5174,-0.32,-1.145
5175,-0.32,-0.78
5176,-0.33,-0.8
5177,-0.4,-1.28
5178,-0.425,-1.56
5179,-0.47,-1.565
5180,-0.435,-1.445
5181,-0.43,-1.375
5182,-0.455,-1.285
5183,-0.375,-1.13
5184,-0.35,-1
5185,-0.365,-1.09
5186,-0.325,-1.215
5187,-0.32,-1.19
5188,-0.255,-1.2
5189,-0.245,-1.15
5190,-0.2,-1.07
5191,-0.185,-0.96
5192,-0.175,-0.77
5193,-0.125,-0.535
5194,0.005,-0.295
5195,-0.015,-0.04
5196,-0.265,0.275
5197,-0.7,0.555
5198,-1.345,0.97
5199,-1.915,1.29
5200,-2.33,1.38
5201,-2.59,1.46
5202,-2.615,1.495
5203,-2.53,1.455
5204,-2.34,1.51
5205,-2.245,1.575
5206,-2.23,1.555
5207,-2.065,1.53
5208,-1.825,1.475
5209,-1.71,1.455
5210,-1.685,1.39
5211,-1.605,1.23
5212,-1.465,0.88
5213,-1.36,0.49
5214,-1.24,0.3
5215,-1.14,0.22
5216,-1.015,0.29
5217,-0.91,0.41
5218,-0.75,0.5
5219,-0.58,0.6
5220,-0.42,0.655
5221,-0.26,0.67
5222,-0.135,0.71
5223,-0.06,0.695
5224,0.02,0.675
5225,0.06,0.66
5226,0.065,0.69
5227,0.12,0.67
5228,0.17,0.635
5229,0.165,0.65
5230,0.165,0.68
5231,0.225,0.675
5232,0.255,0.675
5233,0.265,0.715
