Order,ECG1,ECG2
3765,0.115,-0.475
3766,0.125,-0.48
3767,0.13,-0.485
3768,0.145,-0.485
3769,0.135,-0.5
3770,0.14,-0.49
3771,0.155,-0.515
3772,0.135,-0.505
3773,0.11,-0.5
3774,0.095,-0.505
3775,0.08,-0.51
3776,0.12,-0.5
3777,0.1,-0.48
3778,0.105,-0.51
3779,0.13,-0.525
3780,0.095,-0.5
3781,0.065,-0.495
3782,0.07,-0.5
3783,0.07,-0.495
3784,0.06,-0.52
3785,0.04,-0.505
3786,0.045,-0.485
3787,0.06,-0.475
3788,0.045,-0.5
3789,0.05,-0.485
3790,0.05,-0.465
3791,0.04,-0.45
3792,0.04,-0.445
3793,0.035,-0.455
3794,0.045,-0.415
3795,0.055,-0.445
3796,0.03,-0.46
3797,0.035,-0.445
3798,0.04,-0.425
3799,0.03,-0.44
3800,0.015,-0.435
3801,0.005,-0.435
3802,0.025,-0.43
3803,0.03,-0.43
3804,0.015,-0.425
3805,0.02,-0.4
3806,0.01,-0.425
3807,0.02,-0.45
3808,0.01,-0.42
3809,0.005,-0.395
3810,0.02,-0.4
3811,0,-0.38
3812,0,-0.415
3813,0.01,-0.43
3814,0.005,-0.4
3815,0,-0.4
3816,0,-0.37
3817,0,-0.345
3818,0,-0.33
3819,0.035,-0.3
3820,0.05,-0.28
3821,0.075,-0.265
3822,0.115,-0.24
3823,0.155,-0.23
3824,0.185,-0.215
3825,0.21,-0.235
3826,0.21,-0.235
3827,0.205,-0.24
3828,0.18,-0.27
3829,0.14,-0.27
3830,0.11,-0.275
3831,0.07,-0.305
3832,0.065,-0.355
3833,0.015,-0.39
3834,-0.02,-0.4
3835,-0.06,-0.39
3836,-0.035,-0.425
3837,-0.06,-0.475
3838,-0.035,-0.47
3839,-0.01,-0.455
3840,-0.02,-0.455
3841,-0.035,-0.48
3842,-0.035,-0.455
3843,-0.045,-0.435
3844,-0.035,-0.475
3845,-0.08,-0.45
3846,-0.065,-0.455
3847,-0.06,-0.445
3848,-0.04,-0.47
3849,-0.045,-0.455
3850,-0.035,-0.445
3851,-0.055,-0.43
3852,-0.06,-0.41
3853,-0.06,-0.445
3854,-0.08,-0.445
3855,-0.07,-0.445
3856,-0.075,-0.445
3857,-0.075,-0.41
3858,-0.075,-0.4
3859,-0.07,-0.38
3860,-0.075,-0.3
3861,-0.05,-0.145
3862,-0.03,0.075
3863,0.045,0.455
3864,0.05,0.82
3865,-0.115,1.015
3866,-0.4,1.07
3867,-0.82,1.09
3868,-1.42,1.205
3869,-1.935,1.325
3870,-2.31,1.305
3871,-2.525,1.2
3872,-2.52,1.135
3873,-2.39,1.05
3874,-2.185,0.885
3875,-2.025,0.76
3876,-1.93,0.595
3877,-1.79,0.455
3878,-1.63,0.335
3879,-1.5,0.275
3880,-1.37,0.265
3881,-1.285,0.255
3882,-1.155,0.17
3883,-1.035,-0.14
3884,-0.955,-0.51
3885,-0.875,-0.685
3886,-0.745,-0.79
3887,-0.635,-0.8
3888,-0.52,-0.74
3889,-0.4,-0.68
3890,-0.265,-0.625
3891,-0.16,-0.605
3892,-0.045,-0.55
3893,0.085,-0.53
3894,0.195,-0.52
3895,0.24,-0.51
3896,0.295,-0.49
3897,0.325,-0.5
3898,0.33,-0.48
3899,0.335,-0.485
3900,0.37,-0.47
3901,0.37,-0.445
3902,0.37,-0.44
3903,0.39,-0.45
3904,0.405,-0.44
3905,0.435,-0.455
3906,0.43,-0.44
3907,0.43,-0.41
3908,0.455,-0.415
3909,0.45,-0.41
3910,0.485,-0.405
3911,0.5,-0.405
3912,0.5,-0.39
3913,0.53,-0.375
3914,0.54,-0.365
3915,0.545,-0.365
3916,0.585,-0.36
3917,0.6,-0.365
3918,0.615,-0.37
3919,0.615,-0.355
3920,0.66,-0.365
3921,0.66,-0.36
3922,0.69,-0.355
3923,0.74,-0.36
3924,0.705,-0.375
3925,0.735,-0.35
3926,0.745,-0.335
3927,0.755,-0.335
3928,0.76,-0.315
3929,0.76,-0.27
3930,0.765,-0.28
3931,0.785,-0.275
3932,0.765,-0.235
3933,0.755,-0.21
3934,0.75,-0.195
3935,0.72,-0.16
3936,0.675,-0.155
3937,0.645,-0.145
3938,0.63,-0.115
3939,0.585,-0.105
3940,0.55,-0.09
3941,0.48,-0.105
3942,0.44,-0.135
3943,0.375,-0.14
3944,0.35,-0.16
3945,0.295,-0.165
3946,0.29,-0.2
3947,0.245,-0.215
3948,0.225,-0.24
3949,0.195,-0.24
3950,0.15,-0.23
3951,0.135,-0.245
3952,0.12,-0.265
3953,0.11,-0.255
3954,0.105,-0.265
3955,0.08,-0.27
3956,0.07,-0.29
3957,0.075,-0.27
3958,0.085,-0.285
3959,0.06,-0.3
3960,0.065,-0.3
3961,0.03,-0.3
3962,0.05,-0.3
3963,0.05,-0.3
3964,0.045,-0.27
3965,0.075,-0.305
3966,0.07,-0.28
3967,0.085,-0.32
3968,0.075,-0.31
3969,0.045,-0.325
3970,0.07,-0.305
3971,0.06,-0.305
3972,0.07,-0.325
3973,0.06,-0.36
3974,0.07,-0.345
3975,0.075,-0.345
3976,0.06,-0.335
3977,0.07,-0.35
3978,0.095,-0.355
3979,0.095,-0.345
3980,0.1,-0.35
3981,0.095,-0.35
3982,0.095,-0.365
3983,0.055,-0.335
3984,0.07,-0.335
3985,0.085,-0.355
3986,0.075,-0.35
3987,0.065,-0.35
3988,0.09,-0.32
3989,0.055,-0.335
3990,0.075,-0.33
3991,0.06,-0.345
3992,0.065,-0.325
3993,0.065,-0.33
3994,0.06,-0.32
3995,0.04,-0.315
3996,0.055,-0.31
3997,0.025,-0.315
3998,0.06,-0.315
3999,0.05,-0.315
4000,0.045,-0.295
4001,0.03,-0.265
4002,0.015,-0.285
4003,0.015,-0.285
4004,0.025,-0.27
4005,0.025,-0.27
4006,0.02,-0.265
4007,0.025,-0.26
4008,0.035,-0.265
4009,0.03,-0.26
4010,0.03,-0.24
4011,0.035,-0.245
4012,0.025,-0.25
4013,0.015,-0.25
4014,0.025,-0.23
4015,0.035,-0.255
4016,0.04,-0.22
4017,0.035,-0.23
4018,0.02,-0.22
4019,0.025,-0.19
4020,0.02,-0.19
4021,0.03,-0.125
4022,0.035,-0.115
4023,0.05,-0.105
4024,0.085,-0.085
4025,0.115,-0.04
4026,0.145,0.01
4027,0.16,0.02
4028,0.21,0.015
4029,0.215,0.01
4030,0.25,0.005
4031,0.245,-0.005
4032,0.23,-0.035
4033,0.15,-0.035
4034,0.095,-0.025
4035,0.07,-0.065
4036,0.075,-0.08
4037,0.06,-0.105
4038,0.06,-0.135
4039,0.005,-0.155
4040,-0.015,-0.155
4041,-0.03,-0.21
4042,-0.025,-0.235
4043,-0.01,-0.24
4044,0,-0.225
4045,0,-0.225
4046,-0.005,-0.255
4047,-0.01,-0.25
4048,-0.005,-0.24
4049,-0.04,-0.22
4050,-0.035,-0.225
4051,-0.035,-0.24
4052,-0.02,-0.21
4053,-0.015,-0.21
4054,-0.04,-0.22
4055,-0.04,-0.225
4056,-0.015,-0.225
4057,-0.01,-0.2
4058,-0.035,-0.2
4059,0.005,-0.195
4060,-0.01,-0.18
4061,0.005,-0.19
4062,0.005,-0.165
4063,0.01,-0.16
4064,-0.005,-0.14
4065,-0.005,-0.05
4066,0.01,0.035
4067,0.03,0.2
4068,0.095,0.465
4069,0.155,0.84
4070,0.07,1.07
4071,-0.16,1.18
4072,-0.555,1.25
4073,-1.08,1.4
4074,-1.71,1.58
4075,-2.14,1.64
4076,-2.445,1.58
4077,-2.5,1.515
4078,-2.35,1.455
4079,-2.185,1.34
4080,-2.01,1.235
4081,-1.9,1.145
4082,-1.765,1.01
4083,-1.61,0.895
4084,-1.46,0.83
4085,-1.34,0.815
4086,-1.23,0.805
4087,-1.135,0.74
4088,-1.03,0.55
4089,-0.925,0.19
4090,-0.845,-0.19
4091,-0.745,-0.42
4092,-0.61,-0.52
4093,-0.515,-0.545
4094,-0.42,-0.505
4095,-0.305,-0.43
4096,-0.185,-0.375
4097,-0.03,-0.3
4098,0.11,-0.285
4099,0.245,-0.24
4100,0.325,-0.255
4101,0.375,-0.26
4102,0.445,-0.25
4103,0.46,-0.25
4104,0.485,-0.235
4105,0.5,-0.235
4106,0.495,-0.225
4107,0.525,-0.24
4108,0.52,-0.24
4109,0.525,-0.235
4110,0.555,-0.215
4111,0.585,-0.215
4112,0.565,-0.235
4113,0.615,-0.22
4114,0.585,-0.2
4115,0.62,-0.21
4116,0.64,-0.225
4117,0.625,-0.23
4118,0.66,-0.21
4119,0.675,-0.19
4120,0.68,-0.2
4121,0.705,-0.22
4122,0.73,-0.2
4123,0.745,-0.205
4124,0.77,-0.235
4125,0.77,-0.235
4126,0.785,-0.225
4127,0.81,-0.195
4128,0.82,-0.215
4129,0.865,-0.22
4130,0.855,-0.215
4131,0.885,-0.235
4132,0.895,-0.22
4133,0.905,-0.235
4134,0.92,-0.23
4135,0.92,-0.21
4136,0.915,-0.195
4137,0.95,-0.195
4138,0.92,-0.17
4139,0.875,-0.15
4140,0.875,-0.135
4141,0.855,-0.11
4142,0.825,-0.1
4143,0.785,-0.08
4144,0.75,-0.035
4145,0.71,-0.015
4146,0.675,-0.015
4147,0.64,0
4148,0.585,0.01
4149,0.56,0.025
4150,0.49,0.05
4151,0.46,0.015
4152,0.4,-0.005
4153,0.37,0.005
4154,0.315,0.015
4155,0.3,-0.02
4156,0.27,-0.015
4157,0.235,-0.025
4158,0.205,-0.05
4159,0.21,-0.05
4160,0.16,-0.08
4161,0.13,-0.09
4162,0.14,-0.105
4163,0.135,-0.11
4164,0.125,-0.125
4165,0.115,-0.105
4166,0.115,-0.095
4167,0.12,-0.09
4168,0.125,-0.12
4169,0.095,-0.125
4170,0.105,-0.135
4171,0.085,-0.125
4172,0.11,-0.14
4173,0.105,-0.145
4174,0.1,-0.14
4175,0.1,-0.16
4176,0.075,-0.165
4177,0.08,-0.155
4178,0.095,-0.17
4179,0.115,-0.155
4180,0.08,-0.2
4181,0.1,-0.195
4182,0.1,-0.195
4183,0.13,-0.17
4184,0.105,-0.19
4185,0.11,-0.205
4186,0.095,-0.21
4187,0.095,-0.2
4188,0.115,-0.21
4189,0.1,-0.215
4190,0.095,-0.225
4191,0.105,-0.24
4192,0.095,-0.205
4193,0.1,-0.23
4194,0.085,-0.235
4195,0.08,-0.215
4196,0.07,-0.21
4197,0.06,-0.2
4198,0.065,-0.23
4199,0.075,-0.235
4200,0.08,-0.235
4201,0.045,-0.24
4202,0.06,-0.21
4203,0.06,-0.21
4204,0.04,-0.19
4205,0.035,-0.18
4206,0.05,-0.19
4207,0.05,-0.21
4208,0.045,-0.2
4209,0.03,-0.185
4210,0.045,-0.185
4211,0.035,-0.2
4212,0,-0.205
4213,0.005,-0.18
4214,0.01,-0.185
4215,0.01,-0.21
4216,0.02,-0.185
4217,0,-0.155
4218,0.02,-0.17
4219,0.005,-0.15
4220,0.005,-0.125
4221,0.025,-0.065
4222,0.035,-0.06
4223,0.065,-0.035
4224,0.07,-0.055
4225,0.105,0
4226,0.115,0.01
4227,0.135,0.03
4228,0.165,-0.005
4229,0.165,0
4230,0.18,0
4231,0.155,-0.045
4232,0.105,-0.07
4233,0.075,-0.06
4234,0.025,-0.08
4235,0.01,-0.13
4236,0.005,-0.17
4237,-0.035,-0.18
4238,-0.075,-0.19
4239,-0.08,-0.205
4240,-0.115,-0.25
4241,-0.095,-0.32
4242,-0.085,-0.34
4243,-0.085,-0.325
4244,-0.11,-0.335
4245,-0.12,-0.315
4246,-0.125,-0.335
4247,-0.115,-0.355
4248,-0.115,-0.36
4249,-0.125,-0.35
4250,-0.115,-0.37
4251,-0.125,-0.365
4252,-0.125,-0.325
4253,-0.155,-0.345
4254,-0.14,-0.36
4255,-0.135,-0.33
4256,-0.155,-0.325
4257,-0.155,-0.37
4258,-0.175,-0.375
4259,-0.17,-0.35
4260,-0.17,-0.315
4261,-0.19,-0.34
4262,-0.19,-0.325
4263,-0.14,-0.355
4264,-0.15,-0.295
4265,-0.16,-0.23
4266,-0.16,-0.085
4267,-0.115,0.125
4268,-0.035,0.415
4269,-0.005,0.685
4270,-0.175,0.82
4271,-0.505,0.91
4272,-1.055,1.065
4273,-1.755,1.265
4274,-2.295,1.4
4275,-2.67,1.4
4276,-2.835,1.365
4277,-2.74,1.335
4278,-2.605,1.275
4279,-2.435,1.18
4280,-2.285,1.075
4281,-2.205,0.955
4282,-2.05,0.81
4283,-1.85,0.675
4284,-1.775,0.625
4285,-1.69,0.585
4286,-1.525,0.55
4287,-1.4,0.385
4288,-1.275,0.045
4289,-1.225,-0.32
4290,-1.125,-0.57
4291,-1.01,-0.69
4292,-0.9,-0.73
4293,-0.765,-0.7
4294,-0.615,-0.63
4295,-0.49,-0.59
4296,-0.355,-0.545
4297,-0.21,-0.52
4298,-0.045,-0.5
4299,0.01,-0.465
4300,0.065,-0.46
4301,0.085,-0.49
4302,0.125,-0.445
4303,0.14,-0.44
4304,0.145,-0.44
4305,0.16,-0.445
4306,0.195,-0.475
4307,0.215,-0.435
4308,0.22,-0.405
4309,0.22,-0.415
4310,0.225,-0.43
4311,0.255,-0.385
4312,0.25,-0.4
4313,0.26,-0.38
4314,0.265,-0.385
4315,0.28,-0.385
4316,0.3,-0.395
4317,0.335,-0.38
4318,0.335,-0.34
4319,0.345,-0.36
4320,0.38,-0.38
4321,0.405,-0.36
4322,0.42,-0.35
4323,0.46,-0.35
4324,0.47,-0.345
4325,0.5,-0.375
4326,0.495,-0.345
4327,0.525,-0.315
4328,0.535,-0.315
4329,0.525,-0.33
4330,0.58,-0.305
4331,0.585,-0.305
4332,0.62,-0.32
4333,0.595,-0.3
4334,0.565,-0.255
4335,0.53,-0.26
4336,0.53,-0.25
4337,0.505,-0.235
4338,0.45,-0.21
4339,0.415,-0.17
4340,0.385,-0.14
4341,0.315,-0.155
4342,0.275,-0.155
4343,0.2,-0.11
4344,0.16,-0.115
4345,0.09,-0.13
4346,0.055,-0.125
4347,-0.02,-0.115
4348,-0.085,-0.115
4349,-0.125,-0.165
4350,-0.175,-0.145
4351,-0.185,-0.16
4352,-0.225,-0.17
4353,-0.265,-0.205
4354,-0.27,-0.195
4355,-0.315,-0.195
4356,-0.295,-0.22
4357,-0.305,-0.225
4358,-0.345,-0.245
4359,-0.345,-0.245
4360,-0.38,-0.23
4361,-0.365,-0.24
4362,-0.365,-0.29
4363,-0.36,-0.275
4364,-0.36,-0.27
4365,-0.385,-0.285
4366,-0.39,-0.3
4367,-0.385,-0.29
4368,-0.385,-0.29
4369,-0.405,-0.29
4370,-0.38,-0.28
4371,-0.375,-0.31
4372,-0.39,-0.3
4373,-0.4,-0.32
4374,-0.395,-0.35
4375,-0.39,-0.315
4376,-0.4,-0.31
4377,-0.39,-0.32
4378,-0.37,-0.365
4379,-0.365,-0.37
4380,-0.36,-0.33
4381,-0.365,-0.31
4382,-0.39,-0.35
4383,-0.405,-0.37
4384,-0.375,-0.35
4385,-0.395,-0.34
4386,-0.39,-0.35
4387,-0.41,-0.37
4388,-0.395,-0.375
4389,-0.42,-0.365
4390,-0.41,-0.35
4391,-0.42,-0.345
4392,-0.425,-0.36
4393,-0.43,-0.36
4394,-0.425,-0.35
4395,-0.445,-0.375
4396,-0.435,-0.375
4397,-0.45,-0.35
4398,-0.48,-0.335
4399,-0.455,-0.36
4400,-0.465,-0.38
4401,-0.46,-0.37
4402,-0.47,-0.32
4403,-0.505,-0.32
4404,-0.49,-0.345
4405,-0.48,-0.325
4406,-0.475,-0.315
4407,-0.495,-0.31
4408,-0.48,-0.345
4409,-0.485,-0.325
4410,-0.49,-0.305
4411,-0.485,-0.32
4412,-0.5,-0.325
4413,-0.495,-0.325
4414,-0.48,-0.315
4415,-0.5,-0.345
4416,-0.5,-0.305
4417,-0.49,-0.305
4418,-0.5,-0.275
4419,-0.515,-0.23
4420,-0.48,-0.195
4421,-0.475,-0.175
4422,-0.465,-0.16
4423,-0.42,-0.15
4424,-0.38,-0.1
4425,-0.375,-0.08
4426,-0.32,-0.07
4427,-0.275,-0.08
4428,-0.285,-0.11
4429,-0.29,-0.14
4430,-0.325,-0.145
4431,-0.405,-0.13
4432,-0.455,-0.18
4433,-0.46,-0.2
4434,-0.465,-0.215
4435,-0.485,-0.23
4436,-0.525,-0.265
4437,-0.525,-0.3
4438,-0.545,-0.36
4439,-0.55,-0.4
4440,-0.52,-0.385
4441,-0.565,-0.365
4442,-0.565,-0.395
4443,-0.545,-0.4
4444,-0.555,-0.415
4445,-0.56,-0.39
4446,-0.55,-0.385
4447,-0.575,-0.37
4448,-0.58,-0.375
4449,-0.56,-0.395
4450,-0.555,-0.39
4451,-0.555,-0.385
4452,-0.55,-0.38
4453,-0.555,-0.36
4454,-0.565,-0.36
4455,-0.535,-0.375
4456,-0.56,-0.375
4457,-0.575,-0.345
4458,-0.555,-0.34
4459,-0.53,-0.35
4460,-0.545,-0.35
4461,-0.58,-0.27
4462,-0.55,-0.135
4463,-0.53,0.025
4464,-0.48,0.27
4465,-0.425,0.575
4466,-0.54,0.705
4467,-0.825,0.78
4468,-1.3,0.89
4469,-2.02,1.05
4470,-2.58,1.195
4471,-2.915,1.215
4472,-3.08,1.175
4473,-3.045,1.13
4474,-2.95,1.05
4475,-2.765,0.945
4476,-2.665,0.865
4477,-2.58,0.705
4478,-2.405,0.57
4479,-2.22,0.465
4480,-2.115,0.435
4481,-2.005,0.4
4482,-1.87,0.315
4483,-1.735,0.085
4484,-1.61,-0.315
4485,-1.49,-0.61
4486,-1.365,-0.74
4487,-1.22,-0.77
4488,-1.115,-0.755
4489,-0.98,-0.695
4490,-0.845,-0.63
4491,-0.66,-0.54
4492,-0.545,-0.52
4493,-0.415,-0.505
4494,-0.295,-0.505
4495,-0.24,-0.505
4496,-0.175,-0.48
4497,-0.155,-0.465
4498,-0.135,-0.48
4499,-0.12,-0.455
4500,-0.105,-0.48
4501,-0.12,-0.47
4502,-0.095,-0.445
4503,-0.06,-0.43
4504,-0.05,-0.44
4505,-0.045,-0.425
4506,-0.035,-0.435
4507,-0.02,-0.4
4508,-0.01,-0.4
4509,0.02,-0.41
4510,0.035,-0.425
4511,0.075,-0.37
4512,0.09,-0.38
4513,0.11,-0.385
4514,0.135,-0.38
4515,0.145,-0.37
4516,0.185,-0.365
4517,0.2,-0.36
4518,0.23,-0.375
4519,0.27,-0.35
4520,0.3,-0.345
4521,0.315,-0.35
4522,0.33,-0.355
4523,0.35,-0.32
4524,0.39,-0.335
4525,0.43,-0.335
4526,0.445,-0.335
4527,0.43,-0.32
4528,0.445,-0.28
4529,0.435,-0.28
4530,0.395,-0.27
4531,0.425,-0.235
4532,0.38,-0.225
4533,0.33,-0.21
4534,0.285,-0.22
4535,0.24,-0.19
4536,0.205,-0.185
4537,0.135,-0.15
4538,0.075,-0.185
4539,0.03,-0.16
4540,-0.02,-0.15
4541,-0.09,-0.185
4542,-0.12,-0.2
4543,-0.155,-0.215
4544,-0.19,-0.24
4545,-0.255,-0.245
4546,-0.29,-0.26
4547,-0.315,-0.27
4548,-0.355,-0.29
4549,-0.365,-0.32
4550,-0.36,-0.315
4551,-0.41,-0.325
4552,-0.42,-0.34
4553,-0.415,-0.32
4554,-0.415,-0.34
4555,-0.445,-0.345
4556,-0.42,-0.32
4557,-0.44,-0.34
4558,-0.445,-0.34
4559,-0.42,-0.36
4560,-0.435,-0.37
4561,-0.415,-0.375
4562,-0.42,-0.385
4563,-0.41,-0.36
4564,-0.41,-0.38
4565,-0.42,-0.385
4566,-0.42,-0.405
4567,-0.415,-0.38
4568,-0.415,-0.385
4569,-0.395,-0.395
4570,-0.38,-0.415
4571,-0.38,-0.425
4572,-0.375,-0.44
4573,-0.37,-0.425
4574,-0.385,-0.425
4575,-0.38,-0.44
4576,-0.365,-0.43
4577,-0.365,-0.45
4578,-0.385,-0.45
4579,-0.355,-0.455
4580,-0.36,-0.45
4581,-0.335,-0.44
4582,-0.32,-0.47
4583,-0.33,-0.455
4584,-0.345,-0.45
4585,-0.345,-0.445
4586,-0.33,-0.455
4587,-0.31,-0.47
4588,-0.34,-0.45
4589,-0.35,-0.425
4590,-0.34,-0.475
4591,-0.335,-0.46
4592,-0.335,-0.465
4593,-0.36,-0.445
4594,-0.35,-0.45
4595,-0.365,-0.46
4596,-0.36,-0.435
4597,-0.345,-0.435
4598,-0.35,-0.44
4599,-0.365,-0.455
4600,-0.345,-0.425
4601,-0.365,-0.425
4602,-0.355,-0.43
4603,-0.365,-0.43
4604,-0.355,-0.425
4605,-0.375,-0.405
4606,-0.395,-0.4
4607,-0.375,-0.425
4608,-0.405,-0.415
4609,-0.375,-0.405
4610,-0.395,-0.405
4611,-0.385,-0.42
4612,-0.395,-0.44
4613,-0.375,-0.405
4614,-0.39,-0.385
4615,-0.385,-0.365
4616,-0.415,-0.35
4617,-0.395,-0.335
4618,-0.37,-0.32
4619,-0.385,-0.305
4620,-0.37,-0.27
4621,-0.3,-0.24
4622,-0.27,-0.235
4623,-0.27,-0.21
4624,-0.21,-0.21
4625,-0.185,-0.19
4626,-0.19,-0.21
4627,-0.18,-0.255
4628,-0.245,-0.27
4629,-0.255,-0.26
4630,-0.29,-0.265
4631,-0.34,-0.315
4632,-0.35,-0.34
4633,-0.355,-0.335
4634,-0.39,-0.36
4635,-0.42,-0.39
4636,-0.435,-0.47
4637,-0.415,-0.46
4638,-0.395,-0.425
4639,-0.415,-0.425
4640,-0.435,-0.46
4641,-0.41,-0.47
4642,-0.43,-0.465
4643,-0.445,-0.45
4644,-0.44,-0.46
4645,-0.46,-0.47
4646,-0.425,-0.435
4647,-0.435,-0.445
4648,-0.44,-0.465
4649,-0.44,-0.48
4650,-0.43,-0.455
4651,-0.42,-0.485
4652,-0.435,-0.48
4653,-0.425,-0.43
4654,-0.435,-0.44
4655,-0.44,-0.435
4656,-0.43,-0.435
4657,-0.425,-0.41
4658,-0.425,-0.405
4659,-0.435,-0.34
4660,-0.425,-0.225
4661,-0.41,-0.075
4662,-0.35,0.255
4663,-0.3,0.6
4664,-0.39,0.77
4665,-0.655,0.82
4666,-1.11,0.895
4667,-1.81,0.985
4668,-2.42,1.105
4669,-2.84,1.07
4670,-3,1.005
4671,-3.015,0.945
4672,-2.905,0.82
4673,-2.745,0.69
4674,-2.635,0.585
4675,-2.51,0.42
4676,-2.345,0.26
4677,-2.155,0.185
4678,-2.055,0.15
4679,-1.95,0.15
4680,-1.805,0.115
4681,-1.695,-0.04
4682,-1.54,-0.35
4683,-1.45,-0.67
4684,-1.33,-0.825
4685,-1.15,-0.885
4686,-1.045,-0.835
4687,-0.91,-0.73
4688,-0.77,-0.655
4689,-0.615,-0.6
4690,-0.45,-0.56
4691,-0.31,-0.52
4692,-0.17,-0.52
4693,-0.105,-0.525
4694,-0.06,-0.535
4695,-0.04,-0.515
4696,-0.03,-0.49
4697,0.01,-0.495
4698,0.03,-0.5
4699,0.04,-0.47
4700,0.055,-0.495
4701,0.08,-0.475
4702,0.1,-0.46
4703,0.08,-0.455
4704,0.09,-0.425
4705,0.08,-0.415
4706,0.12,-0.405
4707,0.145,-0.415
4708,0.15,-0.41
4709,0.17,-0.41
4710,0.205,-0.395
4711,0.22,-0.4
4712,0.25,-0.39
4713,0.275,-0.365
4714,0.285,-0.35
4715,0.305,-0.355
4716,0.335,-0.325
4717,0.36,-0.355
4718,0.365,-0.36
4719,0.405,-0.365
4720,0.43,-0.34
4721,0.445,-0.34
4722,0.485,-0.345
4723,0.495,-0.305
4724,0.515,-0.275
4725,0.54,-0.285
4726,0.555,-0.29
4727,0.57,-0.25
4728,0.555,-0.24
4729,0.535,-0.22
4730,0.555,-0.195
4731,0.525,-0.175
4732,0.505,-0.15
4733,0.48,-0.185
4734,0.44,-0.16
4735,0.39,-0.14
4736,0.33,-0.12
4737,0.275,-0.14
4738,0.265,-0.16
4739,0.195,-0.185
4740,0.135,-0.185
4741,0.085,-0.175
4742,0.045,-0.23
4743,-0.005,-0.28
4744,-0.035,-0.27
4745,-0.07,-0.27
4746,-0.115,-0.29
4747,-0.13,-0.315
4748,-0.155,-0.315
4749,-0.18,-0.355
4750,-0.18,-0.38
4751,-0.2,-0.36
4752,-0.215,-0.39
4753,-0.23,-0.41
4754,-0.205,-0.385
4755,-0.205,-0.355
4756,-0.22,-0.37
4757,-0.225,-0.42
4758,-0.22,-0.41
4759,-0.205,-0.405
4760,-0.185,-0.41
4761,-0.22,-0.42
4762,-0.23,-0.435
4763,-0.21,-0.44
4764,-0.205,-0.455
4765,-0.19,-0.455
4766,-0.19,-0.45
4767,-0.18,-0.445
4768,-0.19,-0.435
4769,-0.17,-0.44
4770,-0.16,-0.455
4771,-0.16,-0.465
4772,-0.145,-0.49
4773,-0.135,-0.51
4774,-0.135,-0.505
4775,-0.155,-0.49
4776,-0.11,-0.49
4777,-0.105,-0.525
4778,-0.12,-0.54
4779,-0.1,-0.53
4780,-0.09,-0.56
4781,-0.105,-0.56
4782,-0.07,-0.535
4783,-0.07,-0.54
4784,-0.085,-0.535
4785,-0.095,-0.545
4786,-0.115,-0.56
4787,-0.125,-0.52
4788,-0.115,-0.515
4789,-0.095,-0.54
4790,-0.105,-0.575
4791,-0.12,-0.55
4792,-0.11,-0.52
4793,-0.105,-0.525
4794,-0.12,-0.525
4795,-0.135,-0.485
4796,-0.115,-0.505
4797,-0.14,-0.535
4798,-0.14,-0.525
4799,-0.13,-0.54
4800,-0.135,-0.5
4801,-0.115,-0.5
4802,-0.14,-0.48
4803,-0.125,-0.495
4804,-0.12,-0.475
4805,-0.13,-0.485
4806,-0.12,-0.465
4807,-0.125,-0.48
4808,-0.125,-0.445
4809,-0.12,-0.47
4810,-0.125,-0.48
4811,-0.1,-0.51
4812,-0.13,-0.47
4813,-0.11,-0.44
4814,-0.11,-0.43
4815,-0.11,-0.43
4816,-0.12,-0.44
4817,-0.1,-0.445
4818,-0.085,-0.435
4819,-0.075,-0.455
4820,-0.085,-0.415
4821,-0.095,-0.41
4822,-0.09,-0.38
4823,-0.07,-0.36
4824,-0.09,-0.32
4825,-0.06,-0.32
4826,-0.04,-0.305
4827,-0.005,-0.295
4828,0.005,-0.26
4829,0.03,-0.22
4830,0.075,-0.225
4831,0.095,-0.225
4832,0.1,-0.24
4833,0.095,-0.235
4834,0.08,-0.245
4835,0.045,-0.255
4836,0,-0.285
4837,-0.045,-0.305
4838,-0.03,-0.32
4839,-0.055,-0.365
4840,-0.08,-0.39
4841,-0.095,-0.39
4842,-0.14,-0.435
4843,-0.155,-0.45
4844,-0.135,-0.475
4845,-0.1,-0.48
4846,-0.13,-0.475
4847,-0.125,-0.47
4848,-0.145,-0.485
4849,-0.135,-0.475
4850,-0.125,-0.45
4851,-0.145,-0.465
4852,-0.16,-0.47
4853,-0.145,-0.47
4854,-0.135,-0.465
4855,-0.15,-0.45
4856,-0.14,-0.465
4857,-0.14,-0.45
4858,-0.13,-0.465
4859,-0.155,-0.44
4860,-0.15,-0.46
4861,-0.135,-0.46
4862,-0.145,-0.44
4863,-0.14,-0.425
4864,-0.14,-0.4
4865,-0.15,-0.395
4866,-0.115,-0.365
4867,-0.13,-0.27
4868,-0.135,-0.155
4869,-0.1,0.045
4870,-0.04,0.385
4871,0,0.775
4872,-0.11,0.945
4873,-0.38,1.015
4874,-0.83,1.02
4875,-1.46,1.13
4876,-2.035,1.265
4877,-2.495,1.225
4878,-2.75,1.14
4879,-2.785,1.045
4880,-2.66,0.955
4881,-2.495,0.825
4882,-2.35,0.69
4883,-2.24,0.565
4884,-2.095,0.46
4885,-1.905,0.365
4886,-1.775,0.315
4887,-1.655,0.31
4888,-1.53,0.31
4889,-1.395,0.235
4890,-1.265,-0.025
4891,-1.15,-0.4
4892,-1.055,-0.685
